,Ch1,Ch2,Ch3,Ch4,,,
8639,0.109095748,0.167584127,0.251845127,0.471474997,,,
8640,0.291279383,0.236547017,0.247053712,0.225119888,,,
8641,0.132605122,0.04285567,0.430001012,0.394538197,,,
8642,0.077313509,0.229009456,0.46066472,0.233012315,,,
8643,0.057477739,0.243523834,0.41406905,0.284929377,,,
8644,0.327876542,0.24519852,0.130600068,0.296324869,,,
8645,0.162119065,0.120494514,0.40232183,0.31506459,,,
8646,0.324634851,0.287364183,0.147124964,0.240876002,,,
8647,0.062892998,0.699277662,0.113906086,0.123923254,,,
8648,0.114077088,0.394677841,0.304402873,0.186842198,,,
8649,0.642791914,0.143889384,0.106085621,0.107233082,,,
8650,0.290736077,0.413672386,0.085879203,0.209712335,,,
8651,0.22261874,0.190745715,0.061746547,0.524888998,,,
8652,0.371630912,0.201523727,0.200010912,0.22683445,,,
8653,0.174220074,0.161456068,0.168569835,0.495754023,,,
8654,0.292158722,0.155137543,0.16599958,0.386704156,,,
8655,0.150117786,0.054226833,0.59682432,0.198831061,,,
8656,0.043168769,0.231967348,0.596614527,0.128249355,,,
8657,0.268140282,0.592419227,0.031598454,0.107842037,,,
8658,0.105610321,0.364987984,0.36650009,0.162901605,,,
8659,0.275564283,0.317905618,0.067883839,0.33864626,,,
8660,0.353722285,0.495711506,0.030473648,0.120092561,,,
8661,0.664213241,0.086989837,0.117799425,0.130997496,,,
8662,0.319145442,0.358609288,0.172849935,0.149395334,,,
8663,0.498125182,0.074716382,0.204512525,0.222645911,,,
8664,0.410277178,0.365646018,0.087088492,0.136988312,,,
8665,0.404458678,0.120906801,0.12800059,0.34663393,,,
8666,0.322582445,0.197190766,0.218015264,0.262211525,,,
8667,0.110309132,0.433976156,0.320180733,0.135533979,,,
8668,0.553601818,0.080345741,0.16211209,0.203940352,,,
8669,0.203758197,0.390940186,0.073163607,0.33213801,,,
8670,0.21845107,0.493913473,0.139263345,0.148372112,,,
8671,0.058767227,0.358936997,0.274968158,0.307327618,,,
8672,0.39699512,0.08636634,0.242977838,0.273660702,,,
8673,0.525037722,0.197281791,0.057500069,0.220180418,,,
8674,0.278387108,0.090125445,0.216916157,0.414571291,,,
8675,0.380697862,0.454708638,0.041307509,0.12328599,,,
8676,0.140038967,0.470085292,0.069022517,0.320853224,,,
8677,0.207017938,0.14530526,0.150070442,0.49760636,,,
8678,0.362862605,0.285927826,0.1365873,0.214622269,,,
8679,0.152358904,0.107519868,0.582284787,0.157836441,,,
8680,0.380341436,0.369577211,0.025908361,0.224172992,,,
8681,0.084073764,0.222373568,0.161222559,0.53233011,,,
8682,0.092974668,0.464004146,0.127193557,0.315827628,,,
8683,0.086726696,0.435262578,0.120688116,0.35732261,,,
8684,0.046256795,0.262781218,0.273844883,0.417117104,,,
8685,0.068924793,0.386401823,0.246711944,0.29796144,,,
8686,0.019295475,0.464078374,0.288833812,0.227792339,,,
8687,0.039495501,0.065555656,0.472920891,0.422027953,,,
8688,0.108097756,0.046934096,0.593080074,0.251888074,,,
8689,0.474483887,0.05753388,0.043254436,0.424727797,,,
8690,0.088164064,0.093202301,0.09291542,0.725718215,,,
8691,0.043070718,0.417688742,0.306011403,0.233229137,,,
8692,0.416976125,0.033057954,0.047274855,0.502691066,,,
8693,0.094671547,0.121924257,0.106721238,0.676682957,,,
8694,0.070343414,0.033527643,0.664195748,0.231933195,,,
8695,0.361626763,0.0666563,0.121512041,0.450204896,,,
8696,0.403965403,0.179583122,0.094163535,0.32228794,,,
8697,0.29927456,0.081924787,0.399346928,0.219453726,,,
8698,0.085634315,0.259527222,0.071861858,0.582976605,,,
8699,0.117186803,0.071251491,0.494745896,0.31681581,,,
8700,0.164017803,0.46240008,0.148171293,0.225410823,,,
8701,0.029138706,0.366803986,0.317946206,0.286111101,,,
8702,0.147291449,0.13088283,0.52631635,0.195509371,,,
8703,0.162763815,0.30508832,0.350103172,0.182044693,,,
8704,0.051220762,0.566987918,0.258724166,0.123067154,,,
8705,0.400553391,0.235099387,0.259115188,0.105232033,,,
8706,0.33582319,0.254713976,0.107424006,0.302038829,,,
8707,0.056476009,0.128653143,0.667055997,0.147814851,,,
8708,0.300402444,0.102824617,0.507489744,0.089283195,,,
8709,0.718067901,0.053034378,0.031454549,0.197443172,,,
8710,0.23943403,0.098346996,0.511332603,0.150886371,,,
8711,0.40716206,0.137295469,0.278397103,0.177145368,,,
8712,0.560436537,0.070323256,0.227848216,0.141391992,,,
8713,0.158931229,0.44391296,0.150579211,0.2465766,,,
8714,0.353945609,0.393575449,0.106286388,0.146192554,,,
8715,0.408462451,0.355771121,0.14223442,0.093532009,,,
8716,0.096289624,0.517117573,0.184295254,0.202297549,,,
8717,0.1186032,0.49484257,0.10716087,0.279393359,,,
8718,0.111639492,0.486607408,0.270152599,0.131600501,,,
8719,0.211841096,0.10835451,0.407555347,0.272249047,,,
8720,0.637950928,0.073569274,0.080251543,0.208228255,,,
8721,0.218490023,0.069740945,0.555668231,0.156100801,,,
8722,0.036676273,0.625103914,0.171228877,0.166990936,,,
8723,0.295015214,0.320153823,0.292818475,0.092012489,,,
8724,0.206460888,0.53381226,0.188887228,0.070839625,,,
8725,0.435448306,0.155069852,0.232891286,0.176590556,,,
8726,0.40626434,0.231043149,0.196510522,0.166181989,,,
8727,0.432712314,0.116159251,0.249179057,0.201949378,,,
8728,0.031960156,0.543104282,0.318929019,0.106006544,,,
8729,0.144162843,0.446360962,0.050436022,0.359040173,,,
8730,0.502840953,0.101475194,0.18890318,0.206780673,,,
8731,0.245550133,0.627166398,0.023583007,0.103700462,,,
8732,0.181980639,0.188280706,0.192492127,0.437246528,,,
8733,0.038135809,0.21275082,0.547478155,0.201635217,,,
8734,0.057528679,0.471074713,0.261378405,0.210018203,,,
8735,0.169461039,0.078071572,0.606267424,0.146199965,,,
8736,0.071739662,0.304037411,0.380810205,0.243412722,,,
8737,0.200829185,0.513513924,0.193135708,0.092521183,,,
8738,0.079872706,0.56377399,0.118477993,0.237875311,,,
8739,0.136380914,0.289973639,0.09053211,0.483113337,,,
8740,0.172841751,0.32533101,0.377103068,0.124724171,,,
8741,0.1660783,0.287724786,0.060994287,0.485202627,,,
8742,0.189973825,0.104225104,0.268429738,0.437371332,,,
8743,0.075894629,0.180158684,0.139258815,0.604687872,,,
8744,0.192943663,0.049994873,0.094820346,0.662241117,,,
8745,0.047294391,0.292849003,0.045264151,0.614592455,,,
8746,0.120344635,0.198887187,0.241159766,0.439608412,,,
8747,0.059073329,0.241146534,0.111132262,0.588647875,,,
8748,0.048589285,0.071123304,0.23260215,0.647685262,,,
8749,0.07396868,0.323862872,0.047698586,0.554469861,,,
8750,0.256737537,0.448787077,0.090099581,0.204375805,,,
8751,0.162833668,0.195771762,0.110832363,0.530562207,,,
8752,0.094404879,0.450153356,0.019115878,0.436325887,,,
8753,0.347488986,0.293671918,0.051075175,0.307763921,,,
8754,0.121054837,0.371175803,0.027435223,0.480334138,,,
8755,0.041670859,0.409701864,0.157282699,0.391344578,,,
8756,0.110092685,0.384183441,0.042759003,0.462964872,,,
8757,0.104867624,0.165914014,0.038562399,0.690655963,,,
8758,0.164207741,0.497131274,0.069073307,0.269587678,,,
8759,0.247825404,0.133455746,0.13209434,0.48662451,,,
8760,0.494605808,0.195678552,0.153204582,0.156511059,,,
8761,0.433596757,0.262733786,0.03416629,0.269503167,,,
8762,0.062064828,0.689847811,0.02489393,0.223193431,,,
8763,0.476218438,0.073724224,0.121956107,0.328101232,,,
8764,0.077836973,0.239603962,0.389583473,0.292975593,,,
8765,0.089808934,0.401243342,0.344246063,0.164701662,,,
8766,0.203495295,0.131915161,0.173306203,0.491283341,,,
8767,0.402541957,0.155994736,0.149975422,0.291487886,,,
8768,0.647350742,0.042826419,0.039783801,0.270039039,,,
8769,0.270829907,0.08485568,0.131119086,0.513195327,,,
8770,0.190873399,0.574758969,0.032796311,0.201571321,,,
8771,0.226686675,0.108270051,0.073602659,0.591440615,,,
8772,0.165163147,0.105079207,0.255293289,0.474464358,,,
8773,0.296477253,0.440357319,0.07612593,0.187039499,,,
8774,0.35170344,0.230417896,0.166091072,0.251787592,,,
8775,0.114765305,0.265815607,0.091032379,0.528386708,,,
8776,0.102746645,0.529607548,0.035381928,0.332263879,,,
8777,0.275494867,0.205797969,0.20023475,0.318472415,,,
8778,0.22739043,0.134100575,0.256039888,0.382469108,,,
8779,0.208167321,0.171359325,0.477686177,0.142787177,,,
8780,0.677309935,0.067213934,0.080982714,0.174493417,,,
8781,0.082263377,0.615318285,0.093097042,0.209321296,,,
8782,0.161148609,0.077093005,0.531813812,0.229944574,,,
8783,0.118197946,0.40022792,0.239490275,0.24208386,,,
8784,0.177766153,0.321893427,0.343419303,0.156921117,,,
8785,0.099028307,0.444400164,0.313464437,0.143107092,,,
8786,0.039766502,0.465381028,0.311846933,0.183005537,,,
8787,0.242827971,0.187641239,0.272688868,0.296841922,,,
8788,0.168248278,0.251453287,0.316229509,0.264068926,,,
8789,0.426181967,0.137406249,0.232824107,0.203587676,,,
8790,0.319359499,0.257103469,0.321202206,0.102334826,,,
8791,0.123790546,0.149983794,0.190168419,0.536057241,,,
8792,0.042169374,0.360609013,0.429998434,0.167223179,,,
8793,0.554188358,0.091682619,0.194206792,0.159922232,,,
8794,0.063650921,0.316040172,0.434966665,0.185342242,,,
8795,0.062852898,0.111906785,0.646507528,0.17873279,,,
8796,0.328075786,0.158796447,0.338451006,0.174676761,,,
8797,0.639004327,0.038859719,0.049899623,0.272236331,,,
8798,0.3931242,0.073970762,0.052982174,0.479922864,,,
8799,0.098031275,0.096440463,0.101846043,0.703682218,,,
8800,0.450243323,0.138379567,0.143681026,0.267696084,,,
8801,0.136660141,0.308576318,0.209231979,0.345531562,,,
8802,0.105221459,0.336930479,0.227031619,0.330816443,,,
8803,0.044663112,0.517993171,0.049649646,0.387694071,,,
8804,0.147733911,0.316072248,0.084376719,0.451817122,,,
8805,0.423417675,0.167647542,0.280619556,0.128315227,,,
8806,0.182207392,0.244318569,0.273656066,0.299817972,,,
8807,0.68685753,0.057603145,0.075308881,0.180230444,,,
8808,0.161602581,0.43275616,0.038444597,0.367196662,,,
8809,0.105436212,0.439499496,0.10916703,0.345897262,,,
8810,0.110352222,0.315448125,0.095076464,0.479123189,,,
8811,0.328536708,0.376642958,0.063389693,0.231430642,,,
8812,0.409511068,0.232436145,0.078448397,0.27960439,,,
8813,0.10017867,0.52858631,0.068979628,0.302255393,,,
8814,0.12322881,0.369826286,0.070324617,0.436620287,,,
8815,0.425779857,0.0932829,0.147848866,0.333088378,,,
8816,0.08478708,0.135334673,0.39015415,0.389724097,,,
8817,0.127212497,0.083748132,0.07247457,0.716564802,,,
8818,0.284603243,0.051407872,0.102276081,0.561712804,,,
8819,0.21831741,0.137133763,0.146871464,0.497677363,,,
8820,0.06957789,0.244368622,0.15850463,0.527548858,,,
8821,0.043150314,0.034462167,0.277800433,0.644587085,,,
8822,0.032037397,0.135125275,0.153916179,0.67892115,,,
8823,0.1050022,0.045275531,0.552219806,0.297502462,,,
8824,0.161061379,0.091838517,0.265929925,0.481170178,,,
8825,0.014410929,0.177437493,0.403954036,0.404197542,,,
8826,0.06664319,0.130962968,0.264837165,0.537556677,,,
8827,0.171543041,0.031237995,0.300178831,0.497040133,,,
8828,0.221791766,0.053394325,0.177814279,0.546999629,,,
8829,0.166799368,0.076669467,0.171709108,0.584822058,,,
8830,0.05445819,0.18628944,0.029216991,0.73003538,,,
8831,0.059042105,0.048022001,0.522750769,0.370185125,,,
8832,0.153384846,0.022694664,0.3012854,0.52263509,,,
8833,0.108048425,0.052310199,0.072478843,0.767162534,,,
8834,0.0251981,0.147287623,0.279254385,0.548259892,,,
8835,0.090907702,0.340924573,0.154194187,0.413973538,,,
8836,0.14151274,0.549637722,0.043153195,0.265696343,,,
8837,0.234987784,0.114033549,0.087346186,0.563632481,,,
8838,0.356859781,0.114137048,0.070723964,0.458279207,,,
8839,0.073086545,0.293445354,0.10988658,0.523581521,,,
8840,0.303770502,0.135185241,0.356546189,0.204498068,,,
8841,0.203376102,0.167785056,0.076810773,0.552028069,,,
8842,0.201347523,0.248732555,0.060699823,0.489220099,,,
8843,0.178026262,0.382816836,0.192469979,0.246686923,,,
8844,0.087333079,0.546611912,0.0409344,0.32512061,,,
8845,0.032641024,0.604904848,0.082508224,0.279945904,,,
8846,0.173621528,0.53339195,0.061189247,0.231797275,,,
8847,0.283448643,0.188827902,0.083631036,0.444092418,,,
8848,0.048980455,0.219919573,0.476752898,0.254347075,,,
8849,0.115207312,0.116577229,0.36432625,0.403889209,,,
8850,0.299645938,0.058899189,0.131057971,0.510396903,,,
8851,0.278618466,0.103379334,0.143693775,0.474308424,,,
8852,0.32380362,0.379378988,0.066978148,0.229839243,,,
8853,0.176404011,0.504196772,0.034505569,0.284893647,,,
8854,0.224284131,0.380496308,0.108321249,0.286898313,,,
8855,0.301224135,0.282187393,0.227096155,0.189492317,,,
8856,0.034862973,0.316254019,0.455986795,0.192896213,,,
8857,0.42375403,0.021488724,0.399214117,0.155543129,,,
8858,0.550045254,0.137512228,0.153562714,0.158879804,,,
8859,0.083834447,0.133640584,0.331141287,0.451383682,,,
8860,0.312289783,0.312263712,0.118400054,0.257046451,,,
8861,0.327048134,0.085498187,0.296086511,0.291367169,,,
8862,0.214071116,0.102218532,0.172165731,0.511544621,,,
8863,0.478655702,0.25552666,0.080249978,0.185567661,,,
8864,0.09032874,0.180949082,0.084380205,0.644341973,,,
8865,0.33113119,0.079565089,0.372734783,0.216568938,,,
8866,0.498753714,0.086945031,0.274896733,0.139404523,,,
8867,0.184193565,0.074977873,0.509133537,0.231695025,,,
8868,0.498492479,0.11603809,0.100384898,0.285084533,,,
8869,0.103345266,0.039418122,0.681441164,0.175795448,,,
8870,0.12215119,0.336122049,0.212007366,0.329719394,,,
8871,0.370701701,0.089005356,0.197096946,0.343195997,,,
8872,0.214374648,0.310282533,0.27057432,0.204768499,,,
8873,0.110827585,0.305795255,0.253451448,0.329925712,,,
8874,0.228982879,0.469190576,0.101795863,0.200030683,,,
8875,0.206907385,0.2850882,0.43029893,0.077705485,,,
8876,0.439291622,0.461559255,0.021410457,0.077738666,,,
8877,0.310221784,0.353733655,0.097314685,0.238729876,,,
8878,0.070665533,0.11514911,0.557916495,0.256268862,,,
8879,0.511929623,0.327293786,0.061872624,0.098903967,,,
8880,0.47454295,0.034989267,0.404999092,0.085468692,,,
8881,0.503943187,0.29948017,0.060842325,0.135734318,,,
8882,0.050706035,0.551334905,0.298429936,0.099529124,,,
8883,0.552979747,0.20665027,0.056459304,0.183910679,,,
8884,0.08447508,0.205002601,0.512001862,0.198520457,,,
8885,0.205923262,0.216853649,0.452761334,0.124461754,,,
8886,0.362847462,0.171063201,0.138248559,0.327840778,,,
8887,0.143617193,0.563815436,0.135610167,0.156957204,,,
8888,0.076526367,0.285790029,0.541763638,0.095919966,,,
8889,0.248144998,0.446911688,0.203410181,0.101533132,,,
8890,0.498644363,0.323107702,0.075307307,0.102940629,,,
8891,0.220750576,0.580259199,0.042916051,0.156074175,,,
8892,0.102918769,0.403922295,0.408222228,0.084936708,,,
8893,0.098053784,0.07981151,0.635980189,0.186154517,,,
8894,0.239547645,0.133933298,0.183013483,0.443505573,,,
8895,0.051427086,0.249643974,0.546978686,0.151950254,,,
8896,0.182258536,0.378327408,0.135286747,0.304127309,,,
8897,0.254913295,0.271357419,0.106202765,0.367526522,,,
8898,0.224720792,0.224983814,0.213360002,0.336935392,,,
8899,0.36926576,0.397933978,0.054922,0.177878262,,,
8900,0.065822516,0.417277222,0.228070381,0.288829881,,,
8901,0.066389115,0.216469274,0.504306859,0.212834751,,,
8902,0.108895987,0.084047882,0.57771504,0.229341091,,,
8903,0.09630791,0.134706344,0.501039308,0.267946437,,,
8904,0.321223933,0.052695192,0.475238337,0.150842538,,,
8905,0.128441377,0.556665112,0.114715151,0.20017836,,,
8906,0.051966393,0.587219726,0.121405506,0.239408375,,,
8907,0.034901986,0.360994634,0.514922961,0.089180419,,,
8908,0.218038728,0.455883288,0.255451919,0.070626065,,,
8909,0.254734735,0.160023683,0.440856184,0.144385398,,,
8910,0.097595267,0.306222484,0.434702535,0.161479715,,,
8911,0.372334228,0.108469254,0.217395694,0.301800824,,,
8912,0.163568624,0.441962127,0.267409839,0.12705941,,,
8913,0.053971659,0.304126659,0.362418432,0.27948325,,,
8914,0.340828335,0.213247656,0.156091395,0.289832614,,,
8915,0.540767886,0.121010092,0.059616929,0.278605094,,,
8916,0.346935336,0.174436589,0.247770904,0.230857171,,,
8917,0.253284336,0.303307926,0.252368094,0.191039644,,,
8918,0.304806339,0.248259549,0.07509223,0.371841881,,,
8919,0.136707327,0.532407193,0.146286406,0.184599074,,,
8920,0.352311289,0.144478792,0.163620109,0.339589811,,,
8921,0.154482706,0.493314073,0.248218905,0.103984317,,,
8922,0.020349825,0.625909369,0.181935335,0.171805471,,,
8923,0.133584517,0.574031975,0.115501465,0.176882044,,,
8924,0.402245857,0.094405131,0.190973619,0.312375392,,,
8925,0.020748132,0.736754324,0.054890196,0.187607349,,,
8926,0.175730569,0.095175707,0.589296211,0.139797514,,,
8927,0.152458663,0.309371918,0.303596836,0.234572584,,,
8928,0.200561234,0.216296633,0.278465058,0.304677075,,,
8929,0.077628278,0.613653402,0.076733427,0.231984893,,,
8930,0.047265689,0.111285591,0.548451495,0.292997226,,,
8931,0.27957252,0.229680927,0.093176004,0.397570548,,,
8932,0.267219972,0.226097147,0.067479348,0.439203533,,,
8933,0.264205828,0.140388592,0.38313697,0.21226861,,,
8934,0.325445947,0.157505075,0.130002955,0.387046023,,,
8935,0.050629961,0.295684811,0.383011226,0.270674002,,,
8936,0.071995009,0.191084627,0.41974692,0.317173444,,,
8937,0.046362146,0.496951507,0.033760328,0.422926018,,,
8938,0.026284829,0.200642454,0.507033629,0.266039089,,,
8939,0.080875466,0.136288554,0.421307274,0.361528706,,,
8940,0.038414265,0.37108255,0.304770109,0.285733076,,,
8941,0.107046467,0.680031927,0.033478245,0.179443361,,,
8942,0.303786262,0.332747999,0.057194065,0.306271674,,,
8943,0.117994473,0.120920005,0.446680389,0.314405133,,,
8944,0.037927604,0.462347239,0.207762188,0.29196297,,,
8945,0.196041974,0.269336931,0.185972756,0.348648339,,,
8946,0.126802202,0.167937537,0.071541556,0.633718706,,,
8947,0.126966014,0.166922591,0.211146468,0.494964927,,,
8948,0.029764852,0.194833587,0.56021424,0.215187321,,,
8949,0.371205184,0.080155718,0.157472533,0.391166565,,,
8950,0.167063691,0.269669896,0.354465581,0.208800831,,,
8951,0.07331833,0.532860457,0.065429515,0.328391698,,,
8952,0.151480924,0.385456154,0.33261084,0.130452082,,,
8953,0.131052836,0.391052247,0.110543937,0.367350981,,,
8954,0.103796237,0.359470281,0.409102083,0.127631399,,,
8955,0.122359188,0.373404514,0.155842015,0.348394283,,,
8956,0.064480404,0.435266535,0.142601454,0.357651606,,,
8957,0.085766837,0.286895623,0.388624837,0.238712704,,,
8958,0.445326278,0.095120191,0.105009531,0.354544,,,
8959,0.071421521,0.071315438,0.593128225,0.264134815,,,
8960,0.073392127,0.493555299,0.233762262,0.199290312,,,
8961,0.378746895,0.454062205,0.067112717,0.100078182,,,
8962,0.34645476,0.349163196,0.173168769,0.131213275,,,
8963,0.224566578,0.152869086,0.333563027,0.289001309,,,
8964,0.359155012,0.077620021,0.293635686,0.269589281,,,
8965,0.105990684,0.173716587,0.498539729,0.221753,,,
8966,0.135790371,0.390536856,0.328021467,0.145651306,,,
8967,0.15065722,0.215966086,0.099913397,0.533463297,,,
8968,0.142513513,0.598749277,0.075299397,0.183437813,,,
8969,0.188247067,0.092635657,0.07566098,0.643456297,,,
8970,0.134587883,0.253083174,0.098574053,0.51375489,,,
8971,0.065646142,0.197913048,0.353895637,0.382545173,,,
8972,0.097017527,0.021071623,0.403040657,0.478870192,,,
8973,0.237336999,0.156785311,0.113080795,0.492796895,,,
8974,0.232381363,0.267729549,0.136111565,0.363777524,,,
8975,0.114698485,0.078120125,0.091020448,0.716160941,,,
8976,0.303406332,0.228907347,0.099392559,0.368293762,,,
8977,0.301674886,0.106479885,0.069771256,0.522073973,,,
8978,0.323507734,0.1580904,0.283081288,0.235320577,,,
8979,0.053977778,0.123888292,0.451567164,0.370566766,,,
8980,0.189494567,0.262656987,0.203045964,0.344802482,,,
8981,0.050410283,0.068228815,0.171627584,0.709733319,,,
8982,0.14265689,0.403346162,0.068919899,0.38507705,,,
8983,0.225390559,0.218267038,0.301815947,0.254526457,,,
8984,0.058467405,0.232413684,0.085292785,0.623826127,,,
8985,0.040858728,0.129572206,0.3469138,0.482655266,,,
8986,0.058982897,0.200462431,0.478575464,0.261979208,,,
8987,0.359005355,0.05344231,0.271904541,0.315647794,,,
8988,0.137297363,0.489027639,0.162003932,0.211671066,,,
8989,0.02759094,0.612085683,0.047710975,0.312612403,,,
8990,0.162048348,0.206925091,0.094385596,0.536640966,,,
8991,0.081288061,0.297104428,0.307505928,0.314101584,,,
8992,0.103975379,0.276116394,0.25181052,0.368097706,,,
8993,0.052116525,0.588562912,0.082910016,0.276410546,,,
8994,0.086845534,0.566497479,0.030760752,0.315896235,,,
8995,0.130574074,0.093387003,0.40229212,0.373746803,,,
8996,0.35781837,0.077475731,0.047884755,0.516821144,,,
8997,0.180669481,0.207596456,0.094069614,0.517664448,,,
8998,0.250486398,0.15789605,0.118717311,0.472900242,,,
8999,0.148106525,0.111919044,0.153557588,0.586416843,,,
9000,0.112457985,0.122489497,0.114950478,0.650102039,,,
9001,0.156666136,0.13574013,0.269061346,0.438532388,,,
9002,0.119035133,0.238848325,0.034384108,0.607732434,,,
9003,0.290207177,0.166110054,0.02596817,0.5177146,,,
9004,0.060555982,0.144800908,0.116326982,0.678316128,,,
9005,0.064727658,0.073204302,0.268060537,0.594007503,,,
9006,0.040633927,0.19386949,0.055672498,0.709824086,,,
9007,0.383090547,0.167967048,0.138718239,0.310224166,,,
9008,0.313382584,0.427599625,0.107470802,0.151546989,,,
9009,0.3378883,0.478142627,0.095229526,0.088739547,,,
9010,0.154946461,0.299048991,0.222033614,0.323970934,,,
9011,0.347936049,0.074665929,0.455075345,0.122322677,,,
9012,0.238329636,0.173910301,0.197084409,0.390675655,,,
9013,0.213563609,0.422147953,0.207777733,0.156510705,,,
9014,0.289345865,0.347988334,0.2864506,0.076215201,,,
9015,0.305779296,0.424124845,0.187868395,0.082227464,,,
9016,0.418616241,0.063464098,0.42362676,0.094292901,,,
9017,0.666153662,0.068552026,0.112552005,0.152742306,,,
9018,0.101998777,0.399214154,0.196395938,0.302391132,,,
9019,0.034874481,0.585048754,0.288005247,0.092071518,,,
9020,0.292676039,0.155335243,0.216422631,0.335566087,,,
9021,0.332677337,0.127742433,0.177458214,0.362122016,,,
9022,0.129354911,0.08084488,0.651249035,0.138551175,,,
9023,0.486826728,0.232611075,0.05983029,0.220731907,,,
9024,0.26342117,0.46744746,0.055986874,0.213144496,,,
9025,0.295897454,0.288090349,0.164323932,0.251688265,,,
9026,0.387200866,0.093367603,0.147403885,0.372027647,,,
9027,0.044743155,0.496705408,0.121009421,0.337542016,,,
9028,0.353151832,0.220532679,0.04067494,0.385640549,,,
9029,0.046067426,0.344676564,0.094199635,0.515056375,,,
9030,0.098199675,0.153299594,0.0554966,0.693004131,,,
9031,0.052336429,0.053369418,0.597026044,0.297268109,,,
9032,0.179313001,0.045757538,0.182103369,0.592826092,,,
9033,0.035694346,0.299240535,0.19516111,0.469904008,,,
9034,0.064993465,0.206529425,0.31778846,0.41068865,,,
9035,0.036309016,0.12463167,0.429531795,0.40952752,,,
9036,0.199480644,0.10425612,0.132993364,0.563269872,,,
9037,0.155166194,0.369402739,0.085518287,0.38991278,,,
9038,0.117654685,0.257654215,0.057357144,0.567333955,,,
9039,0.053722522,0.310397394,0.178950407,0.456929677,,,
9040,0.079696801,0.402024105,0.054859508,0.463419586,,,
9041,0.059124241,0.104572277,0.106209397,0.730094085,,,
9042,0.414649796,0.160017141,0.073248619,0.352084444,,,
9043,0.366182763,0.167714559,0.056256724,0.409845954,,,
9044,0.040698254,0.415613311,0.125303697,0.418384738,,,
9045,0.097450587,0.412825924,0.062471731,0.427251759,,,
9046,0.090185155,0.065386343,0.624164795,0.220263707,,,
9047,0.424406439,0.068160304,0.333645461,0.173787796,,,
9048,0.385284272,0.05912228,0.41901829,0.136575159,,,
9049,0.098188875,0.401008657,0.276094004,0.224708463,,,
9050,0.10258884,0.46050258,0.183523273,0.253385308,,,
9051,0.076919327,0.553249909,0.084648879,0.285181886,,,
9052,0.122503519,0.485121098,0.213220708,0.179154675,,,
9053,0.233749389,0.160548657,0.377967576,0.227734378,,,
9054,0.556902206,0.150674196,0.045781926,0.246641673,,,
9055,0.03821905,0.532396035,0.236445928,0.192938988,,,
9056,0.073333095,0.232497832,0.531181748,0.162987325,,,
9057,0.12596404,0.067400417,0.612088386,0.194547157,,,
9058,0.156576317,0.227879132,0.182361627,0.433182923,,,
9059,0.069081082,0.576352119,0.074199484,0.280367315,,,
9060,0.102976399,0.370681259,0.154903602,0.37143874,,,
9061,0.237982752,0.079720312,0.389684427,0.292612509,,,
9062,0.547484047,0.171851991,0.135835429,0.144828532,,,
9063,0.390783309,0.136462269,0.181657966,0.291096456,,,
9064,0.479712753,0.145501684,0.134951245,0.239834317,,,
9065,0.270090871,0.087124402,0.224178073,0.418606654,,,
9066,0.080158726,0.343828193,0.335125971,0.24088711,,,
9067,0.240747724,0.421099711,0.097618417,0.240534148,,,
9068,0.497041047,0.242566933,0.153290442,0.107101577,,,
9069,0.059297389,0.311417259,0.434535931,0.194749421,,,
9070,0.173118133,0.241933766,0.136639916,0.448308184,,,
9071,0.490321078,0.128267262,0.181282931,0.200128729,,,
9072,0.063015973,0.218284032,0.311300168,0.407399827,,,
9073,0.557822857,0.181452829,0.137528862,0.123195452,,,
9074,0.218124213,0.173744039,0.425434039,0.18269771,,,
9075,0.107208523,0.398375803,0.290306142,0.204109532,,,
9076,0.172969424,0.553091782,0.153156117,0.120782676,,,
9077,0.160324086,0.535152575,0.074010407,0.230512932,,,
9078,0.362784517,0.084138984,0.066317701,0.486758799,,,
9079,0.178459352,0.144173833,0.43126864,0.246098176,,,
9080,0.469449523,0.28436983,0.156851644,0.089329003,,,
9081,0.128726264,0.086895908,0.458103966,0.326273862,,,
9082,0.361968785,0.053099612,0.37378853,0.211143072,,,
9083,0.251783138,0.128845067,0.050204588,0.569167206,,,
9084,0.064641391,0.551304482,0.178143041,0.205911087,,,
9085,0.092756038,0.160699466,0.46421812,0.282326376,,,
9086,0.516838906,0.08711635,0.086103899,0.309940845,,,
9087,0.051088353,0.072277941,0.444469663,0.432164043,,,
9088,0.084964901,0.219700825,0.196486308,0.498847965,,,
9089,0.201919657,0.37436915,0.086852663,0.336858531,,,
9090,0.270247806,0.129418186,0.094842509,0.5054915,,,
9091,0.293794779,0.303521444,0.132042763,0.270641014,,,
9092,0.241343915,0.262319887,0.330967379,0.165368819,,,
9093,0.061906649,0.481756451,0.12113131,0.335205591,,,
9094,0.297511394,0.0763118,0.053467853,0.572708953,,,
9095,0.465099373,0.10004512,0.090452696,0.344402811,,,
9096,0.158270874,0.140038354,0.368763503,0.332927269,,,
9097,0.090861808,0.564234307,0.038376347,0.306527538,,,
9098,0.404927844,0.046071912,0.102110708,0.446889535,,,
9099,0.136354745,0.049585075,0.370430622,0.443629558,,,
9100,0.042927384,0.332379476,0.40454917,0.22014397,,,
9101,0.048125236,0.537745361,0.098551269,0.315578134,,,
9102,0.09078545,0.238731849,0.278311928,0.392170773,,,
9103,0.049868967,0.047148595,0.287874458,0.61510798,,,
