,Ch1,Ch2,Ch3,Ch4,,,,
9997,0.290294235,0.301870067,0.217351686,0.190484011,,,,
9998,0.183449886,0.260833009,0.077013564,0.478703541,,,,
9999,0.036187095,0.160387276,0.55712667,0.24629896,,,,
10000,0.206787648,0.118854946,0.502390154,0.171967252,,,,
10001,0.549312708,0.074418544,0.029447395,0.346821353,,,,
10002,0.171919878,0.117036384,0.460982951,0.250060787,,,,
10003,0.270945073,0.173830483,0.213792619,0.341431824,,,,
10004,0.429701057,0.09777163,0.227184196,0.245343117,,,,
10005,0.086849208,0.476337329,0.088857808,0.347955655,,,,
10006,0.20922352,0.473158428,0.08334743,0.234270622,,,,
10007,0.248022444,0.467862663,0.109906941,0.174207951,,,,
10008,0.052744899,0.542082817,0.140106046,0.265066238,,,,
10009,0.059231711,0.494895251,0.072679343,0.373193695,,,,
10010,0.066911379,0.544052027,0.207840846,0.181195749,,,,
10011,0.119327074,0.112875633,0.278656723,0.48914057,,,,
10012,0.468881376,0.097564956,0.073517744,0.360035924,,,,
10013,0.139908146,0.104091637,0.44662472,0.309375497,,,,
10014,0.263380769,0.281595461,0.143874235,0.311149534,,,,
10015,0.20606523,0.08087009,0.471100486,0.241964195,,,,
10016,0.098811261,0.182877211,0.281326023,0.436985505,,,,
10017,0.28964019,0.047262994,0.232343935,0.430752881,,,,
10018,0.080260463,0.296010089,0.135211474,0.488517975,,,,
10019,0.132898494,0.146745986,0.486276042,0.234079478,,,,
10020,0.074171482,0.219668439,0.258998723,0.447161356,,,,
10021,0.053100177,0.055287554,0.503799072,0.387813196,,,,
10022,0.126152555,0.354615652,0.131405845,0.387825948,,,,
10023,0.376560521,0.314485988,0.169366489,0.139587002,,,,
10024,0.245412915,0.178210444,0.254338732,0.322037909,,,,
10025,0.160537633,0.477508948,0.048524333,0.313429086,,,,
10026,0.462681958,0.243155064,0.095627269,0.198535708,,,,
10027,0.180829395,0.380705491,0.060657919,0.377807196,,,,
10028,0.058951707,0.35179502,0.329446042,0.259807232,,,,
10029,0.189081376,0.394402969,0.07434861,0.342167045,,,,
10030,0.195256832,0.182648945,0.110027914,0.512066308,,,,
10031,0.211246389,0.462548165,0.141569124,0.184636323,,,,
10032,0.337534796,0.114799638,0.277489264,0.270176303,,,,
10033,0.162474363,0.371603513,0.192898924,0.2730232,,,,
10034,0.462220272,0.063614527,0.342691196,0.131474004,,,,
10035,0.139443457,0.250104672,0.468857089,0.141594782,,,,
10036,0.083042688,0.781726879,0.031340501,0.103889932,,,,
10037,0.440714055,0.087492267,0.361338058,0.11045562,,,,
10038,0.081065256,0.503361735,0.220420983,0.195152026,,,,
10039,0.097997104,0.438650219,0.398545543,0.064807134,,,,
10040,0.406139073,0.371729458,0.05912576,0.163005709,,,,
10041,0.093809194,0.44625293,0.327063633,0.132874243,,,,
10042,0.145274777,0.6018335,0.081871397,0.171020326,,,,
10043,0.251849249,0.221686227,0.191947935,0.334516589,,,,
10044,0.054712299,0.532932189,0.277272037,0.135083475,,,,
10045,0.223460833,0.588493374,0.057018555,0.131027237,,,,
10046,0.221360492,0.1918674,0.216708019,0.370064089,,,,
10047,0.313827214,0.504478573,0.061983734,0.11971048,,,,
10048,0.540155432,0.270138419,0.111846552,0.077859597,,,,
10049,0.4990018,0.085479027,0.185990442,0.229528731,,,,
10050,0.123150285,0.414555052,0.239610096,0.222684567,,,,
10051,0.141969049,0.43224158,0.235009982,0.190779389,,,,
10052,0.129609844,0.213971008,0.296046329,0.360372819,,,,
10053,0.051476124,0.612652244,0.096792991,0.239078641,,,,
10054,0.030192747,0.653041799,0.175740927,0.141024528,,,,
10055,0.392326375,0.166203134,0.240838933,0.200631558,,,,
10056,0.347002854,0.382949642,0.150413944,0.11963356,,,,
10057,0.226773481,0.594996345,0.037888228,0.140341946,,,,
10058,0.241952767,0.536778736,0.163150783,0.058117714,,,,
10059,0.544139357,0.075056387,0.272163885,0.108640371,,,,
10060,0.193798637,0.214407105,0.138101195,0.453693063,,,,
10061,0.080072784,0.321045744,0.282653221,0.316228251,,,,
10062,0.419878113,0.085494417,0.268156303,0.226471167,,,,
10063,0.308128183,0.205443382,0.341164833,0.145263602,,,,
10064,0.693738147,0.043558912,0.082910884,0.179792057,,,,
10065,0.194839435,0.291236042,0.172605411,0.341319111,,,,
10066,0.245273669,0.509388113,0.098181489,0.147156728,,,,
10067,0.290072921,0.489959944,0.131594011,0.088373124,,,,
10068,0.352478795,0.454970794,0.035728246,0.156822164,,,,
10069,0.196837705,0.563561733,0.104579232,0.135021331,,,,
10070,0.058252722,0.678568115,0.121919308,0.141259855,,,,
10071,0.221867631,0.148409159,0.29225135,0.33747186,,,,
10072,0.178930104,0.092843527,0.469582303,0.258644066,,,,
10073,0.407959471,0.101096637,0.154137346,0.336806546,,,,
10074,0.158747559,0.464851466,0.143231177,0.233169799,,,,
10075,0.154990087,0.464560782,0.057226275,0.323222856,,,,
10076,0.119058869,0.353406246,0.179993466,0.347541418,,,,
10077,0.113772016,0.142970599,0.139319832,0.603937553,,,,
10078,0.216297922,0.039999641,0.377984616,0.365717821,,,,
10079,0.055181148,0.073185097,0.196148353,0.675485402,,,,
10080,0.133493789,0.122646112,0.265491658,0.478368442,,,,
10081,0.045348693,0.060982054,0.623457468,0.270211786,,,,
10082,0.152264288,0.043796599,0.619655645,0.184283468,,,,
10083,0.161987043,0.142689856,0.181132979,0.514190122,,,,
10084,0.116876571,0.562340497,0.139074006,0.181708926,,,,
10085,0.363313252,0.157242106,0.081725283,0.397719359,,,,
10086,0.154758206,0.087797654,0.267722486,0.489721654,,,,
10087,0.192382851,0.08885699,0.185238538,0.533521621,,,,
10088,0.329501724,0.14737866,0.306450601,0.216669015,,,,
10089,0.371255744,0.075751248,0.158611386,0.394381621,,,,
10090,0.115988024,0.114201645,0.283523413,0.486286918,,,,
10091,0.655137977,0.099973017,0.023807259,0.221081747,,,,
10092,0.058511336,0.380224207,0.242287829,0.318976629,,,,
10093,0.135140978,0.407131955,0.071375955,0.386351112,,,,
10094,0.041253225,0.366863668,0.332633363,0.259249743,,,,
10095,0.214737366,0.109681738,0.399226091,0.276354805,,,,
10096,0.109979976,0.058051038,0.414201209,0.417767777,,,,
10097,0.319506859,0.187092561,0.103576747,0.389823832,,,,
10098,0.225026208,0.245236431,0.167804828,0.361932533,,,,
10099,0.308116424,0.09938501,0.089829111,0.502669454,,,,
10100,0.54851196,0.045780604,0.054986516,0.350720919,,,,
10101,0.079214829,0.177022608,0.481182571,0.262579992,,,,
10102,0.349402526,0.083056888,0.332758121,0.234782465,,,,
10103,0.231682889,0.333097313,0.1714371,0.263782698,,,,
10104,0.067890964,0.100693198,0.458458215,0.372957623,,,,
10105,0.214757748,0.570126083,0.046859311,0.168256858,,,,
10106,0.173903506,0.264398166,0.296221779,0.265476548,,,,
10107,0.063926659,0.285041386,0.426452015,0.22457994,,,,
10108,0.084702159,0.098060432,0.120374362,0.696863048,,,,
10109,0.107837211,0.409456727,0.358331197,0.124374865,,,,
10110,0.149728599,0.678500921,0.057416562,0.114353918,,,,
10111,0.104162881,0.282676686,0.251248158,0.361912275,,,,
10112,0.096828188,0.638273924,0.07188298,0.193014908,,,,
10113,0.399208727,0.063763973,0.35394893,0.183078369,,,,
10114,0.062245997,0.377242782,0.385953055,0.174558165,,,,
10115,0.65404772,0.125362583,0.075063238,0.145526459,,,,
10116,0.234516053,0.168290505,0.297596059,0.299597383,,,,
10117,0.234137728,0.109173956,0.180393662,0.476294653,,,,
10118,0.093969214,0.281803645,0.420811753,0.203415388,,,,
10119,0.016115726,0.551982495,0.3773845,0.05451728,,,,
10120,0.595385843,0.23063493,0.052985897,0.12099333,,,,
10121,0.669467272,0.101886546,0.093344719,0.135301463,,,,
10122,0.183069765,0.234386562,0.482392836,0.100150836,,,,
10123,0.163052843,0.191784153,0.49523279,0.149930213,,,,
10124,0.365113949,0.513473949,0.036773132,0.084638969,,,,
10125,0.344451594,0.054152416,0.491100034,0.110295956,,,,
10126,0.220762771,0.416211071,0.141416769,0.221609389,,,,
10127,0.112230308,0.280325763,0.449564349,0.157879579,,,,
10128,0.180167571,0.313013071,0.357765784,0.149053574,,,,
10129,0.65816756,0.129542715,0.071979016,0.140310709,,,,
10130,0.393285332,0.436062392,0.082097866,0.088554409,,,,
10131,0.461084098,0.431142161,0.040321899,0.067451843,,,,
10132,0.353491344,0.51248756,0.038275967,0.095745129,,,,
10133,0.13610832,0.70343624,0.040746178,0.119709263,,,,
10134,0.107084314,0.068169469,0.677214696,0.14753152,,,,
10135,0.272212755,0.597919329,0.062886417,0.066981498,,,,
10136,0.256172635,0.260509316,0.42496774,0.058350309,,,,
10137,0.142326046,0.513530999,0.184176036,0.159966919,,,,
10138,0.146969294,0.613269276,0.15597634,0.083785091,,,,
10139,0.539579138,0.10711633,0.200018363,0.153286169,,,,
10140,0.586795867,0.215311936,0.116059435,0.081832762,,,,
10141,0.065167761,0.799742732,0.050455362,0.084634145,,,,
10142,0.123087548,0.117439816,0.625664804,0.133807832,,,,
10143,0.099326151,0.063337299,0.73966053,0.09767602,,,,
10144,0.234089048,0.094738744,0.588162555,0.083009653,,,,
10145,0.045842382,0.555398226,0.289356216,0.109403176,,,,
10146,0.238166023,0.575892044,0.070123498,0.115818435,,,,
10147,0.133076094,0.056158903,0.533919954,0.276845048,,,,
10148,0.031364005,0.176115524,0.598983684,0.193536787,,,,
10149,0.025339412,0.480797164,0.316584007,0.177279417,,,,
10150,0.09444608,0.5099293,0.08843632,0.3071883,,,,
10151,0.162718229,0.15707156,0.314844813,0.365365399,,,,
10152,0.14991352,0.041619955,0.602801984,0.205664541,,,,
10153,0.27658134,0.333195842,0.256944554,0.133278263,,,,
10154,0.36699782,0.092055603,0.366052602,0.174893975,,,,
10155,0.064793235,0.694115403,0.049618645,0.191472717,,,,
10156,0.302584688,0.358266343,0.078285289,0.26086368,,,,
10157,0.544555064,0.086236568,0.10499949,0.264208878,,,,
10158,0.081844015,0.056638764,0.22407999,0.637437232,,,,
10159,0.092763781,0.494158002,0.097525922,0.315552296,,,,
10160,0.139833009,0.371799066,0.148962945,0.33940498,,,,
10161,0.089817635,0.056365572,0.645278773,0.208538021,,,,
10162,0.165838175,0.165725304,0.219626109,0.448810412,,,,
10163,0.404637032,0.084912911,0.256691469,0.253758587,,,,
10164,0.254376941,0.08469219,0.361161715,0.299769154,,,,
10165,0.106183469,0.191537457,0.532161856,0.170117218,,,,
10166,0.068054138,0.169466337,0.275109007,0.487370518,,,,
10167,0.487944158,0.148373803,0.079630748,0.284051292,,,,
10168,0.12693097,0.446461218,0.165423625,0.261184187,,,,
10169,0.422134921,0.048521364,0.198342623,0.331001091,,,,
10170,0.072044735,0.319355114,0.475815172,0.132784979,,,,
10171,0.490796804,0.127122023,0.188311109,0.193770065,,,,
10172,0.227664499,0.462005637,0.104701791,0.205628074,,,,
10173,0.204278714,0.338063412,0.18229524,0.275362634,,,,
10174,0.081969295,0.575793269,0.115685994,0.226551441,,,,
10175,0.297432326,0.144653245,0.435796483,0.122117945,,,,
10176,0.059187518,0.556393172,0.109377485,0.275041825,,,,
10177,0.332091571,0.256023511,0.174014118,0.2378708,,,,
10178,0.067928017,0.222063668,0.441921009,0.268087305,,,,
10179,0.678380647,0.092764477,0.089857879,0.138996997,,,,
10180,0.228369649,0.106713697,0.26982669,0.395089964,,,,
10181,0.060296754,0.591268531,0.132845959,0.215588756,,,,
10182,0.077259246,0.623322622,0.075722612,0.22369552,,,,
10183,0.175411989,0.315957942,0.328351243,0.180278826,,,,
10184,0.56202255,0.100816331,0.087073537,0.250087582,,,,
10185,0.101339778,0.603534313,0.195234583,0.099891326,,,,
10186,0.030545638,0.264025231,0.650289474,0.055139658,,,,
10187,0.410089617,0.341454098,0.196876489,0.051579796,,,,
10188,0.37670245,0.31429815,0.112035645,0.196963756,,,,
10189,0.11727615,0.747182145,0.054615372,0.080926334,,,,
10190,0.611201764,0.192717831,0.071442241,0.124638164,,,,
10191,0.052516614,0.206080691,0.664796639,0.076606056,,,,
10192,0.157411673,0.433838113,0.342718075,0.066032139,,,,
10193,0.353759526,0.482032406,0.050829468,0.1133786,,,,
10194,0.19656382,0.348736268,0.380451008,0.074248904,,,,
10195,0.21006855,0.382370998,0.219057475,0.188502978,,,,
10196,0.250016452,0.414535461,0.247223839,0.088224249,,,,
10197,0.564828684,0.145917422,0.152462205,0.136791688,,,,
10198,0.225958341,0.240710428,0.191543247,0.341787984,,,,
10199,0.407322328,0.173018427,0.296888778,0.122770466,,,,
10200,0.377986427,0.467085536,0.042058448,0.112869588,,,,
10201,0.133811976,0.218547457,0.557395536,0.090245031,,,,
10202,0.268326738,0.276016608,0.115469224,0.340187431,,,,
10203,0.189845472,0.026563759,0.721648809,0.061941961,,,,
10204,0.193391442,0.146217648,0.141140614,0.519250296,,,,
10205,0.21793346,0.190100187,0.149962867,0.442003485,,,,
10206,0.220156961,0.176703086,0.093613538,0.509526415,,,,
10207,0.35415731,0.075484808,0.178314238,0.392043644,,,,
10208,0.148119309,0.572800986,0.112631517,0.166448188,,,,
10209,0.064385916,0.386949387,0.397343418,0.151321279,,,,
10210,0.180170832,0.064107734,0.593319654,0.162401779,,,,
10211,0.088814188,0.304347292,0.369952709,0.23688581,,,,
10212,0.643542753,0.08561877,0.084917435,0.185921042,,,,
10213,0.055471685,0.375690341,0.469325045,0.099512929,,,,
10214,0.051553134,0.509739372,0.276845565,0.16186193,,,,
10215,0.638766081,0.100731955,0.084577603,0.175924361,,,,
10216,0.427504935,0.219682382,0.240724931,0.112087753,,,,
10217,0.126810184,0.567455638,0.133573575,0.172160602,,,,
10218,0.237026488,0.231281116,0.188731695,0.342960701,,,,
10219,0.386618194,0.094566463,0.169256266,0.349559077,,,,
10220,0.125678649,0.153781639,0.54140961,0.179130102,,,,
10221,0.258568514,0.04430255,0.481432122,0.215696815,,,,
10222,0.123414757,0.413589679,0.354313324,0.10868224,,,,
10223,0.435031402,0.130093348,0.115306206,0.319569044,,,,
10224,0.405431518,0.082360422,0.330611991,0.181596069,,,,
10225,0.131509936,0.205175776,0.455236545,0.208077743,,,,
10226,0.137971698,0.071107951,0.651815376,0.139104974,,,,
10227,0.37995906,0.085241213,0.26061839,0.274181337,,,,
10228,0.107103886,0.397069686,0.332401327,0.1634251,,,,
10229,0.145328491,0.106247248,0.412795653,0.335628608,,,,
10230,0.082337262,0.251239855,0.208932938,0.457489944,,,,
10231,0.142871923,0.608828051,0.117883359,0.130416667,,,,
10232,0.165935306,0.420714795,0.172752858,0.240597041,,,,
10233,0.040885465,0.274730509,0.535947222,0.148436804,,,,
10234,0.195863048,0.212948612,0.165876732,0.425311608,,,,
10235,0.279469437,0.123562478,0.185821539,0.411146546,,,,
10236,0.406352352,0.229670725,0.108305342,0.255671581,,,,
10237,0.346462257,0.256624555,0.314799329,0.082113859,,,,
10238,0.266313663,0.4792322,0.092674207,0.16177993,,,,
10239,0.156388751,0.409230498,0.187909698,0.246471053,,,,
10240,0.192073269,0.092968416,0.54333649,0.171621825,,,,
10241,0.227769418,0.443317715,0.130403405,0.198509461,,,,
10242,0.124913181,0.141501672,0.531566194,0.202018953,,,,
10243,0.168851102,0.508304551,0.055891269,0.266953079,,,,
10244,0.109857891,0.104861996,0.137116285,0.648163827,,,,
10245,0.059074197,0.320727055,0.302575539,0.317623209,,,,
10246,0.229920332,0.337677021,0.063145262,0.369257386,,,,
10247,0.123293174,0.043166466,0.554136252,0.279404107,,,,
10248,0.090926778,0.507398318,0.069525318,0.332149586,,,,
10249,0.152515131,0.300719599,0.259418419,0.287346851,,,,
10250,0.18183753,0.295870977,0.133493715,0.388797777,,,,
10251,0.207280354,0.262699484,0.222050282,0.30796988,,,,
10252,0.069524424,0.128654896,0.535183753,0.266636927,,,,
10253,0.037157494,0.570282492,0.123705913,0.268854101,,,,
10254,0.104630591,0.351626462,0.145645621,0.398097326,,,,
10255,0.442339403,0.263065994,0.087500536,0.207094067,,,,
10256,0.113969651,0.068023166,0.318919833,0.499087351,,,,
10257,0.162191219,0.424553161,0.241735113,0.171520507,,,,
10258,0.069529776,0.376555301,0.099796391,0.454118532,,,,
10259,0.077782127,0.330548089,0.31437864,0.277291144,,,,
10260,0.099878193,0.308008097,0.108729674,0.483384035,,,,
10261,0.556119205,0.288393938,0.066810719,0.088676138,,,,
10262,0.117757789,0.609410227,0.22445587,0.048376114,,,,
10263,0.077619969,0.704176307,0.088706891,0.129496834,,,,
10264,0.100150626,0.543552983,0.121763052,0.234533339,,,,
10265,0.518055265,0.173492672,0.199726882,0.10872518,,,,
10266,0.422303337,0.171503688,0.25700557,0.149187405,,,,
10267,0.227088466,0.619604846,0.065059656,0.088247032,,,,
10268,0.570353128,0.269350156,0.04061661,0.119680106,,,,
10269,0.217879239,0.302851436,0.357273524,0.121995801,,,,
10270,0.147186084,0.693778643,0.066652965,0.092382308,,,,
10271,0.081612691,0.747835394,0.098397611,0.072154304,,,,
10272,0.143210039,0.531461538,0.159964684,0.165363739,,,,
10273,0.29440804,0.360057571,0.187778609,0.157755779,,,,
10274,0.455816856,0.305423718,0.165159625,0.073599802,,,,
10275,0.040775884,0.759898846,0.084641483,0.114683787,,,,
10276,0.090971533,0.674898004,0.06554166,0.168588803,,,,
10277,0.068398493,0.511665533,0.304434851,0.115501123,,,,
10278,0.162073507,0.707563179,0.060509563,0.069853751,,,,
10279,0.238954738,0.29503694,0.37564323,0.090365093,,,,
10280,0.58273743,0.151357519,0.125423781,0.14048127,,,,
10281,0.650846523,0.131970448,0.090061174,0.127121855,,,,
10282,0.140981889,0.49963975,0.279006242,0.080372119,,,,
10283,0.151739828,0.422088772,0.227910814,0.198260586,,,,
10284,0.164319634,0.523217181,0.132930643,0.179532541,,,,
10285,0.23735884,0.272241194,0.287923767,0.202476199,,,,
10286,0.597457159,0.075835538,0.094098596,0.232608707,,,,
10287,0.518751415,0.290455063,0.083097938,0.107695584,,,,
10288,0.30281392,0.149889382,0.162307384,0.384989314,,,,
10289,0.530324748,0.099291973,0.224568155,0.145815124,,,,
10290,0.13786105,0.173291397,0.248693625,0.440153928,,,,
10291,0.481545691,0.124582107,0.286679373,0.107192829,,,,
10292,0.043277309,0.727589849,0.116482313,0.11265053,,,,
10293,0.16271752,0.176865003,0.202644745,0.457772732,,,,
10294,0.289726589,0.511465831,0.069207216,0.129600364,,,,
10295,0.29234588,0.128631998,0.411294095,0.167728026,,,,
10296,0.74034436,0.146448258,0.048027104,0.065180278,,,,
10297,0.066774677,0.508991292,0.322663838,0.101570194,,,,
10298,0.233681745,0.034732077,0.652451049,0.079135128,,,,
10299,0.054135876,0.377818761,0.072126147,0.495919217,,,,
10300,0.350232339,0.202166051,0.260062761,0.18753885,,,,
10301,0.132585485,0.478651666,0.089160299,0.29960255,,,,
10302,0.067304818,0.120669966,0.433880046,0.37814517,,,,
10303,0.048478422,0.502038434,0.225153514,0.22432963,,,,
10304,0.168541402,0.15592364,0.133434073,0.542100884,,,,
10305,0.173290495,0.297774712,0.092115115,0.436819678,,,,
10306,0.537122574,0.058331324,0.175242169,0.229303933,,,,
10307,0.206554952,0.105021825,0.368758708,0.319664515,,,,
10308,0.114986574,0.264272467,0.059444413,0.561296545,,,,
10309,0.060781774,0.320560333,0.098510572,0.52014732,,,,
10310,0.356682003,0.325564985,0.02475546,0.292997551,,,,
10311,0.379140006,0.079687282,0.159474182,0.381698529,,,,
10312,0.167534329,0.14273663,0.088628756,0.601100285,,,,
10313,0.047202423,0.174165524,0.05525921,0.723372842,,,,
10314,0.051637901,0.108713037,0.363398591,0.476250471,,,,
10315,0.155091893,0.048717608,0.436006808,0.360183691,,,,
10316,0.073227674,0.45716573,0.049222602,0.420383995,,,,
10317,0.032029605,0.379586965,0.184325476,0.404057953,,,,
10318,0.274118557,0.156571305,0.177530433,0.391779705,,,,
10319,0.024156593,0.239499815,0.20614624,0.530197352,,,,
10320,0.058450447,0.195851082,0.085440655,0.660257816,,,,
10321,0.024603171,0.423021269,0.180159123,0.372216437,,,,
10322,0.157132701,0.058616981,0.135645137,0.648605181,,,,
10323,0.023448709,0.468154726,0.027417485,0.480979081,,,,
10324,0.153777493,0.172025974,0.025553428,0.648643105,,,,
10325,0.063129262,0.108673964,0.028724713,0.799472061,,,,
10326,0.229714283,0.050402732,0.29179418,0.428088806,,,,
10327,0.084139102,0.023650806,0.337114152,0.55509594,,,,
10328,0.269225665,0.045692223,0.048026989,0.637055123,,,,
10329,0.028632395,0.165855945,0.153293017,0.652218643,,,,
10330,0.314966291,0.172360166,0.028921981,0.483751561,,,,
10331,0.288604327,0.0271082,0.08596261,0.598324864,,,,
10332,0.040963189,0.440607917,0.032921526,0.485507369,,,,
10333,0.258958599,0.103246322,0.0731869,0.564608179,,,,
10334,0.296113146,0.087200797,0.067666386,0.549019671,,,,
10335,0.033568915,0.049739918,0.077546006,0.839145162,,,,
10336,0.204582798,0.273604277,0.132554617,0.389258308,,,,
10337,0.21184844,0.120003203,0.372443468,0.295704889,,,,
10338,0.054577042,0.608862434,0.117620469,0.218940055,,,,
10339,0.071639893,0.155783958,0.46849349,0.304082658,,,,
10340,0.117520636,0.659930856,0.040657065,0.181891443,,,,
10341,0.148435253,0.507115488,0.11910302,0.22534624,,,,
10342,0.588430281,0.063218372,0.091996697,0.256354651,,,,
10343,0.129937339,0.577203667,0.039674984,0.25318401,,,,
10344,0.116401087,0.177510989,0.445927111,0.260160812,,,,
10345,0.1203708,0.209357346,0.436936499,0.233335354,,,,
10346,0.282367743,0.285536527,0.117600819,0.314494911,,,,
10347,0.203189035,0.184074578,0.285899628,0.326836759,,,,
10348,0.107565366,0.079456004,0.547205269,0.26577336,,,,
10349,0.361649026,0.090130273,0.169579747,0.378640954,,,,
10350,0.532776244,0.164749331,0.100740424,0.201734001,,,,
10351,0.037455761,0.461060413,0.272648889,0.228834937,,,,
10352,0.408848023,0.384845886,0.073544983,0.132761108,,,,
10353,0.147471736,0.213561158,0.256631963,0.382335143,,,,
10354,0.076910203,0.565276444,0.040054301,0.317759052,,,,
10355,0.203039711,0.123761764,0.549648669,0.123549856,,,,
10356,0.076266282,0.079626079,0.402587393,0.441520246,,,,
10357,0.082679926,0.056383369,0.615756885,0.245179819,,,,
10358,0.061997901,0.435974602,0.077363935,0.424663562,,,,
10359,0.140611745,0.311105126,0.331517204,0.216765925,,,,
10360,0.239303677,0.038445564,0.439016002,0.283234757,,,,
10361,0.293057697,0.087279519,0.281840231,0.337822552,,,,
10362,0.211560091,0.027432908,0.309631552,0.451375448,,,,
10363,0.334864701,0.072314487,0.221493372,0.37132744,,,,
10364,0.039496171,0.171483138,0.580301831,0.208718859,,,,
10365,0.080876785,0.224230234,0.087334126,0.607558855,,,,
10366,0.037885824,0.043763817,0.718304518,0.200045841,,,,
10367,0.473573565,0.082357081,0.091116208,0.352953147,,,,
10368,0.096931718,0.3205008,0.426607157,0.155960325,,,,
10369,0.208601166,0.308309113,0.10003511,0.383054611,,,,
10370,0.422960971,0.031481101,0.192400132,0.353157795,,,,
10371,0.043466075,0.086245886,0.674184482,0.196103557,,,,
10372,0.080752176,0.060495413,0.318597422,0.54015499,,,,
10373,0.482413518,0.041036904,0.090063048,0.386486529,,,,
10374,0.164893866,0.11446601,0.310273919,0.410366206,,,,
10375,0.051892651,0.093633979,0.570515008,0.283958362,,,,
10376,0.522709622,0.186792748,0.083260329,0.207237301,,,,
10377,0.102792129,0.221308119,0.154750633,0.521149118,,,,
10378,0.149080859,0.316913102,0.105120979,0.428885059,,,,
10379,0.355103609,0.123639585,0.168435032,0.352821774,,,,
10380,0.047682651,0.569742688,0.12733497,0.255239692,,,,
10381,0.064988537,0.023740594,0.607865224,0.303405644,,,,
10382,0.11681887,0.126407601,0.426833761,0.329939767,,,,
10383,0.108184321,0.087311129,0.311099879,0.493404672,,,,
10384,0.200705982,0.307447956,0.11161157,0.380234492,,,,
10385,0.037832828,0.08029168,0.545314465,0.336561027,,,,
10386,0.085976137,0.637481911,0.058813157,0.217728795,,,,
10387,0.093009894,0.219893772,0.2677058,0.419390534,,,,
10388,0.241089771,0.226963277,0.346740637,0.185206316,,,,
10389,0.158459165,0.30500532,0.350382419,0.186153096,,,,
10390,0.080791748,0.226140075,0.321582176,0.371486001,,,,
10391,0.038573841,0.382332154,0.379062123,0.200031881,,,,
10392,0.274613005,0.199703735,0.07923924,0.44644402,,,,
10393,0.277397563,0.121984032,0.365202307,0.235416098,,,,
10394,0.390248681,0.307478838,0.172481612,0.12979087,,,,
10395,0.439067066,0.288282271,0.113495539,0.159155124,,,,
10396,0.463146877,0.134114265,0.125746691,0.276992167,,,,
10397,0.461604574,0.165019803,0.232879567,0.140496056,,,,
10398,0.282714024,0.2395078,0.171956851,0.305821325,,,,
10399,0.217162523,0.325966051,0.16852792,0.288343507,,,,
10400,0.117509259,0.154167983,0.488940852,0.239381906,,,,
10401,0.42266782,0.14634179,0.269415136,0.161575254,,,,
10402,0.117435993,0.087975693,0.612218277,0.182370037,,,,
10403,0.316826366,0.042318884,0.308351597,0.332503153,,,,
10404,0.108669613,0.400397057,0.1111661,0.37976723,,,,
10405,0.036080887,0.345729786,0.357814537,0.26037479,,,,
10406,0.467226815,0.257646556,0.155231818,0.119894811,,,,
10407,0.348388909,0.15852963,0.358363062,0.134718399,,,,
10408,0.393810116,0.075389546,0.318526778,0.212273559,,,,
10409,0.419278229,0.10530259,0.075773335,0.399645846,,,,
10410,0.457417878,0.05749745,0.127443506,0.357641166,,,,
10411,0.06192988,0.672130044,0.124202029,0.141738047,,,,
10412,0.141418391,0.064048226,0.501829307,0.292704076,,,,
10413,0.162084684,0.438112922,0.347913916,0.051888479,,,,
10414,0.095613556,0.447124156,0.376270248,0.080992039,,,,
10415,0.400089991,0.113838312,0.275298764,0.210772934,,,,
10416,0.17159422,0.209198425,0.242639313,0.376568042,,,,
10417,0.274312158,0.378341318,0.21152202,0.135824504,,,,
10418,0.17954163,0.201296716,0.49365726,0.125504394,,,,
10419,0.410956167,0.175728858,0.242106316,0.171208659,,,,
10420,0.176431157,0.397573562,0.208501208,0.217494073,,,,
10421,0.079440048,0.628905264,0.135926033,0.155728654,,,,
10422,0.239832148,0.181269585,0.281091533,0.297806734,,,,
10423,0.133989517,0.374286837,0.316802229,0.174921417,,,,
10424,0.114657561,0.172837966,0.349266973,0.3632375,,,,
10425,0.191680249,0.23149596,0.504581474,0.072242316,,,,
10426,0.453733043,0.083645301,0.317726234,0.144895421,,,,
10427,0.348438864,0.158475187,0.326717414,0.166368535,,,,
10428,0.158867202,0.061448642,0.626466506,0.15321765,,,,
10429,0.399965876,0.213451376,0.127495773,0.259086975,,,,
10430,0.516181713,0.093262433,0.293146897,0.097408956,,,,
10431,0.382579018,0.178996986,0.353460569,0.084963427,,,,
10432,0.182039788,0.212891729,0.103961294,0.501107189,,,,
10433,0.509044406,0.097217663,0.059916771,0.33382116,,,,
10434,0.140406847,0.440998894,0.094498732,0.324095527,,,,
10435,0.227405686,0.076430763,0.35540445,0.340759101,,,,
10436,0.174313812,0.206650398,0.443293896,0.175741894,,,,
10437,0.275203025,0.124350323,0.248016724,0.352429929,,,,
10438,0.141968348,0.236493102,0.081002538,0.540536011,,,,
10439,0.48331611,0.118021432,0.08559325,0.313069208,,,,
10440,0.403388689,0.123167863,0.112300634,0.361142815,,,,
10441,0.299919851,0.087719845,0.165529374,0.44683093,,,,
10442,0.248939415,0.246168478,0.386360413,0.118531694,,,,
10443,0.041122101,0.353335484,0.278540105,0.32700231,,,,
10444,0.033425844,0.253704486,0.457673815,0.255195855,,,,
10445,0.358163478,0.28744198,0.200275457,0.154119085,,,,
10446,0.202560441,0.093909344,0.236188335,0.46734188,,,,
