No,Ch1,Ch2,Ch3,Ch4
19778,0.130419125,0.732693606,0.056465904,0.080421365
19779,0.201808771,0.321343779,0.366390466,0.110456984
19780,0.537007288,0.158569776,0.121146129,0.183276807
19781,0.608711566,0.138162001,0.087479115,0.165647317
19782,0.128649139,0.50766507,0.261516738,0.102169053
19783,0.133809915,0.415819031,0.207403966,0.242967088
19784,0.144241969,0.514300132,0.120746082,0.220711816
19785,0.21037827,0.273099536,0.265503844,0.25101835
19786,0.539319055,0.07694214,0.089073454,0.294665351
19787,0.478580141,0.30168362,0.080211315,0.139524925
19788,0.257281731,0.142815493,0.143102371,0.456800405
19789,0.490789515,0.103560681,0.216264397,0.189385407
19790,0.115465993,0.162437032,0.215679367,0.506417608
19791,0.450477775,0.13145919,0.277979988,0.140083047
19792,0.038351367,0.7148648,0.10660945,0.140174384
19793,0.134406879,0.164327055,0.173987371,0.527278696
19794,0.260570034,0.511812649,0.064752751,0.162864566
19795,0.265714586,0.132349287,0.388149129,0.213786998
19796,0.706218677,0.158018309,0.048205377,0.087557638
19797,0.060433298,0.510484801,0.301284995,0.127796906
19798,0.220290878,0.037374054,0.637115649,0.10521942
19799,0.060011315,0.322456056,0.069939105,0.547593525
19800,0.378515543,0.170481966,0.247007466,0.203995025
19801,0.150832166,0.420250699,0.088933116,0.33998402
19802,0.073723356,0.102422227,0.412780211,0.411074206
19803,0.056747032,0.45279053,0.228262131,0.262200307
19804,0.177272714,0.127505532,0.123169615,0.572052139
19805,0.189277304,0.250749631,0.08772217,0.472250895
19806,0.554659496,0.047177245,0.16001263,0.238150629
19807,0.222614573,0.088070304,0.344962298,0.344352825
19808,0.123393763,0.220301881,0.056279203,0.600025153
19809,0.066139728,0.26979411,0.093719958,0.570346204
19810,0.385517102,0.272939659,0.023806941,0.317736299
19811,0.391357554,0.064186124,0.144969347,0.399486976
19812,0.175058974,0.115723702,0.080750437,0.628466887
19813,0.050225487,0.143544679,0.051661391,0.754568444
19814,0.056311142,0.091156073,0.340737648,0.511795138
19815,0.165863444,0.040814824,0.406809534,0.386512198
19816,0.082191513,0.397123351,0.048628136,0.472057
19817,0.036367245,0.32991313,0.180981262,0.452738363
19818,0.287807541,0.162514484,0.207686836,0.341991139
19819,0.026077153,0.252557697,0.246039774,0.475325376
19820,0.06566899,0.215585857,0.106430054,0.612315099
19821,0.026164205,0.436210377,0.210283593,0.327341826
19822,0.174517544,0.064565255,0.167748348,0.593168853
19823,0.025982736,0.502058193,0.033367613,0.438591457
19824,0.172753505,0.190791224,0.032150067,0.604305203
19825,0.073218266,0.123730928,0.036847935,0.766202871
19826,0.239860431,0.052048328,0.336616423,0.371474818
19827,0.089873043,0.025102538,0.398350963,0.486673456
19828,0.298504225,0.05056584,0.060049737,0.590880198
19829,0.031621454,0.181065249,0.188692309,0.598620988
19830,0.341303827,0.184920357,0.035192123,0.438583692
19831,0.317486995,0.029641901,0.105397302,0.547473802
19832,0.045255795,0.473815189,0.040393358,0.440535657
19833,0.285369493,0.112230289,0.089765864,0.512634354
19834,0.321061728,0.094284501,0.08222696,0.50242681
19835,0.039007579,0.056959159,0.100265727,0.803767534
19836,0.215844904,0.283938013,0.156001197,0.344215887
19837,0.204738649,0.12747956,0.368603258,0.299178533
19838,0.051557592,0.621206249,0.114279877,0.212956282
19839,0.069002639,0.164400943,0.463481219,0.3031152
19840,0.110418621,0.671221636,0.039440838,0.178918905
19841,0.139887058,0.522227929,0.115751162,0.222133851
19842,0.575721365,0.068016093,0.092675764,0.263586778
19843,0.122346025,0.590675305,0.038528891,0.24844978
19844,0.112772634,0.187402663,0.440041542,0.259783161
19845,0.115468045,0.220558882,0.429529405,0.234443668
19846,0.27088452,0.298060883,0.115882813,0.315171784
19847,0.196830575,0.19279157,0.282108559,0.328269296
19848,0.105073459,0.084005628,0.540413005,0.270507907
19849,0.352120735,0.0957735,0.170089167,0.382016598
19850,0.518683787,0.175233967,0.101237563,0.204844683
19851,0.035825147,0.473935249,0.264213505,0.2260261
19852,0.389610134,0.403150416,0.072849024,0.134390426
19853,0.14240527,0.22394147,0.254562508,0.379090751
19854,0.072620527,0.578009863,0.038756029,0.310613581
19855,0.197030366,0.131284903,0.545785402,0.125899329
19856,0.083016892,0.095748454,0.397489426,0.423745229
19857,0.090093154,0.068222219,0.608917329,0.232767299
19858,0.062878848,0.484596447,0.071995973,0.380528732
19859,0.145222409,0.350209381,0.310438838,0.194129372
19860,0.257181525,0.046063419,0.429322668,0.267432387
19861,0.310462338,0.102861048,0.271874319,0.314802295
19862,0.229441744,0.033407086,0.306474327,0.430676843
19863,0.352504522,0.085261912,0.21536203,0.346871535
19864,0.04208961,0.200718799,0.560578015,0.196613576
19865,0.086532122,0.263742143,0.085959834,0.5637659
19866,0.041801508,0.052990534,0.712602909,0.192605049
19867,0.492062662,0.095959847,0.08736082,0.324616671
19868,0.099542045,0.361524827,0.397400998,0.14153213
19869,0.213355656,0.34781934,0.094029865,0.344795139
19870,0.447568808,0.037544859,0.186281789,0.328604545
19871,0.047133848,0.102900286,0.661609596,0.18835627
19872,0.089006815,0.073691254,0.320416024,0.516885907
19873,0.507547667,0.048416548,0.087363637,0.356672148
19874,0.176512189,0.135624313,0.301432716,0.386430782
19875,0.059678203,0.103275258,0.546196358,0.290850181
19876,0.545916747,0.188064898,0.07377817,0.192240185
19877,0.113429722,0.233647222,0.143385275,0.50953778
19878,0.161851303,0.329529148,0.09648447,0.41213508
19879,0.381220667,0.127921434,0.152374467,0.338483433
19880,0.051689763,0.58773563,0.115473156,0.245101451
19881,0.075111667,0.026431968,0.586487454,0.311968911
19882,0.131567308,0.136362459,0.403480722,0.328589512
19883,0.122540381,0.095000585,0.293414644,0.48904439
19884,0.21695164,0.318716917,0.101903114,0.362428329
19885,0.043439649,0.088806338,0.524289648,0.343464366
19886,0.092362075,0.645951244,0.05298566,0.208701021
19887,0.103489586,0.233610269,0.249190535,0.41370961
19888,0.263641283,0.238613191,0.317113517,0.180632009
19889,0.174040509,0.319707732,0.323789098,0.182462661
19890,0.090450807,0.243265289,0.300911974,0.36537193
19891,0.042799963,0.406066179,0.352085869,0.19904799
19892,0.295265825,0.206121127,0.07167656,0.426936488
19893,0.304101453,0.129294165,0.337323275,0.229281108
19894,0.43215785,0.2889046,0.141319793,0.137617757
19895,0.476354102,0.267707205,0.091473241,0.164465451
19896,0.494102108,0.122703526,0.100357914,0.282836451
19897,0.508002947,0.1537443,0.189737471,0.148515282
19898,0.313031814,0.224535332,0.140217862,0.322214992
19899,0.243924273,0.310783285,0.139022329,0.306270113
19900,0.141444034,0.157071996,0.429895366,0.271588604
19901,0.467863607,0.138978651,0.220292918,0.172864824
19902,0.144524958,0.092039442,0.54834608,0.215089519
19903,0.35347147,0.04063364,0.25255391,0.35334098
19904,0.12216647,0.382540696,0.092233354,0.403059481
19905,0.043515024,0.349663774,0.311505325,0.295315877
19906,0.510250968,0.239843821,0.124819067,0.125086144
19907,0.397264908,0.153235161,0.301101577,0.148398353
19908,0.439561534,0.07225605,0.261647893,0.226534523
19909,0.444357002,0.095428688,0.059339768,0.400874542
19910,0.486362174,0.052206726,0.100055255,0.361375846
19911,0.072890886,0.66235634,0.107143791,0.157608983
19912,0.168042526,0.064106749,0.437451389,0.330399336
19913,0.165630222,0.421360159,0.372817548,0.040192071
19914,0.098621811,0.434771297,0.404251305,0.062355587
19915,0.417895456,0.114114445,0.302117178,0.16587292
19916,0.19025559,0.220203458,0.280582823,0.308958129
19917,0.286385134,0.373669389,0.233213805,0.106731673
19918,0.181891938,0.194685984,0.526508221,0.096913857
19919,0.427568302,0.174108776,0.263275168,0.135047754
19920,0.189008834,0.403325138,0.234137619,0.173528409
19921,0.085403863,0.634948966,0.153096763,0.126550408
19922,0.257984614,0.185426511,0.318367573,0.238221302
19923,0.14104653,0.371753245,0.349865379,0.137334846
19924,0.124706568,0.179167807,0.399145974,0.296979651
19925,0.192512753,0.219377409,0.533381308,0.05472853
19926,0.461955996,0.082187792,0.343275437,0.112580775
19927,0.361574655,0.155361375,0.353870033,0.129193938
19928,0.161090412,0.059510896,0.66351303,0.115885662
19929,0.428478808,0.217860625,0.145045989,0.208614578
19930,0.522082874,0.090419777,0.31277393,0.074723419
19931,0.385677579,0.172806423,0.376426275,0.065089723
19932,0.229669461,0.24400738,0.113507272,0.412815887
19933,0.583889113,0.102419486,0.060117405,0.253573996
19934,0.168082728,0.4775487,0.097973604,0.256394968
19935,0.276398688,0.084645041,0.36889181,0.270064462
19936,0.202513057,0.218482617,0.443255737,0.13574859
19937,0.330335623,0.136147177,0.256442797,0.277074404
19938,0.183229606,0.275311491,0.090009923,0.451448981
19939,0.555883102,0.122907474,0.084204533,0.237004891
19940,0.475499353,0.132190085,0.114419505,0.277891057
19941,0.367222399,0.098758775,0.17518552,0.358833307
19942,0.282408095,0.2531669,0.374724275,0.08970073
19943,0.050909956,0.392232513,0.29269418,0.26416335
19944,0.040827379,0.279866823,0.476614261,0.202691537
19945,0.401892117,0.290934667,0.193600518,0.113572698
19946,0.25454187,0.107658864,0.25526708,0.382532186
19947,0.343285898,0.378976202,0.106215329,0.17152257
19948,0.050673713,0.536145189,0.154781894,0.258399205
19949,0.107487886,0.203118815,0.123976002,0.565417297
19950,0.404267028,0.05867646,0.304060624,0.232995889
19951,0.139646995,0.5651207,0.215789686,0.079442618
19952,0.443241142,0.214219727,0.2846976,0.057841531
19953,0.326406102,0.451263129,0.115206652,0.107124117
19954,0.071782633,0.068352742,0.746952141,0.112912483
19955,0.472523979,0.055945508,0.365663776,0.105866737
19956,0.511570632,0.053180894,0.319345908,0.115902566
19957,0.092207219,0.779047224,0.07106696,0.057678597
19958,0.099187254,0.465919735,0.276041439,0.158851573
19959,0.279900533,0.115923604,0.467558288,0.136617574
19960,0.208740818,0.116682579,0.621007356,0.053569247
19961,0.340879627,0.301156267,0.266056527,0.091907579
19962,0.196477212,0.458925455,0.108529595,0.236067738
19963,0.04368089,0.210446918,0.677504863,0.06836733
19964,0.559980654,0.279815448,0.080580301,0.079623597
19965,0.492655082,0.347989485,0.084523814,0.074831619
19966,0.310675977,0.199762916,0.264528816,0.225032291
19967,0.205211217,0.188438847,0.438084653,0.168265283
19968,0.20116611,0.222218826,0.414083555,0.162531509
19969,0.065529229,0.36016659,0.505440839,0.068863341
19970,0.524883439,0.09703138,0.292688059,0.085397122
19971,0.517083016,0.038850711,0.318264267,0.125802006
19972,0.3746694,0.343171376,0.175790568,0.106368656
19973,0.043431894,0.351068687,0.497316153,0.108183266
19974,0.050306757,0.418532667,0.424932784,0.106227792
19975,0.127850741,0.345593736,0.324089816,0.202465707
19976,0.37166577,0.192670471,0.195469453,0.240194306
19977,0.453366588,0.084564945,0.366915619,0.095152849
19978,0.256149854,0.258235909,0.31326202,0.172352217
19979,0.133501338,0.170077309,0.343840723,0.352580631
19980,0.213379918,0.465605759,0.056556552,0.264457771
19981,0.103089785,0.195130441,0.270922032,0.430857742
19982,0.528901355,0.069203126,0.0735957,0.328299819
19983,0.156729615,0.23652788,0.387329867,0.219412637
19984,0.190876259,0.467315218,0.099358071,0.242450452
19985,0.115428801,0.257931883,0.415106882,0.211532435
19986,0.554083556,0.127289026,0.097785407,0.220842012
19987,0.096480448,0.158071005,0.377364605,0.368083942
19988,0.332429289,0.29952489,0.127135575,0.240910246
19989,0.128833695,0.258936973,0.491434363,0.120794969
19990,0.174629438,0.171056341,0.324781417,0.329532804
19991,0.441387505,0.080204535,0.264427303,0.213980657
19992,0.030199983,0.293655096,0.495963804,0.180181117
19993,0.20859005,0.393141864,0.166853001,0.231415086
19994,0.155028467,0.096001901,0.288692759,0.460276873
19995,0.243285642,0.479673195,0.119712199,0.157328964
19996,0.143311705,0.475789646,0.090440811,0.290457839
19997,0.157789135,0.16172498,0.517594696,0.162891189
19998,0.172068285,0.209970528,0.140175375,0.477785811
19999,0.037588805,0.481563174,0.160657599,0.320190423
20000,0.124093555,0.333109411,0.343260573,0.199536461
20001,0.399268789,0.117246575,0.298796998,0.184687639
20002,0.146153914,0.050536358,0.401122693,0.402187036
20003,0.155872701,0.118477746,0.492609882,0.233039672
20004,0.078119442,0.224057379,0.454413494,0.243409685
20005,0.243022246,0.401066966,0.059563146,0.296347641
20006,0.611196067,0.144341952,0.087141641,0.15732034
20007,0.03996903,0.390130361,0.334602081,0.235298527
20008,0.302110931,0.107188707,0.451122916,0.139577447
20009,0.03626724,0.145709613,0.648356175,0.169666972
20010,0.184664962,0.065324383,0.462514265,0.287496391
20011,0.423963316,0.096784813,0.086089381,0.39316249
20012,0.186606132,0.197150565,0.403902129,0.212341174
20013,0.372125213,0.034777196,0.447863695,0.145233896
20014,0.331683442,0.082056081,0.219848896,0.36641158
20015,0.091036742,0.282490763,0.340939609,0.285532886
20016,0.221023816,0.089093248,0.172165447,0.51771749
20017,0.323651953,0.101858265,0.33235212,0.242137661
20018,0.239211381,0.145324627,0.481500586,0.133963406
20019,0.089279508,0.05364431,0.285074058,0.572002124
20020,0.118521807,0.102363631,0.393831251,0.385283311
20021,0.344918412,0.14322198,0.224860512,0.286999097
20022,0.524305284,0.054174292,0.07470408,0.346816344
20023,0.403418542,0.040536468,0.369214198,0.186830792
20024,0.042036684,0.459546467,0.235379362,0.263037487
20025,0.116777673,0.195093305,0.259078375,0.429050647
20026,0.250604033,0.256671527,0.300169767,0.192554674
20027,0.047399246,0.171937065,0.492290447,0.288373243
20028,0.213404787,0.619247745,0.049575089,0.117772379
20029,0.225136915,0.297156467,0.378941223,0.098765396
20030,0.031678079,0.528542343,0.299502477,0.140277101
20031,0.498800089,0.264973968,0.052174738,0.184051205
20032,0.232726713,0.341468124,0.262196277,0.163608887
20033,0.345456936,0.122499026,0.166308289,0.365735749
20034,0.491946467,0.065522163,0.178880039,0.263651331
20035,0.036307173,0.139642394,0.600648826,0.223401607
20036,0.222350636,0.337820385,0.301416213,0.138412766
20037,0.370657045,0.142623761,0.30267513,0.184044064
20038,0.255177193,0.561775696,0.04581725,0.13722986
20039,0.033948676,0.773205181,0.048888094,0.143958049
20040,0.21857377,0.479968734,0.085361758,0.216095739
20041,0.122148058,0.474475058,0.118112745,0.285264139
20042,0.365176655,0.409884619,0.054773421,0.170165305
20043,0.122755307,0.52761741,0.206147356,0.143479928
20044,0.042399902,0.733068086,0.046721572,0.17781044
20045,0.299551318,0.108272217,0.154384863,0.437791602
20046,0.115230936,0.190587042,0.399136064,0.295045957
20047,0.323810576,0.159396262,0.08681055,0.429982612
20048,0.233237248,0.119195243,0.108634121,0.538933388
20049,0.118408094,0.115697429,0.562967496,0.202926981
20050,0.27001196,0.453059982,0.042412548,0.23451551
20051,0.064221991,0.152604202,0.551418821,0.231754985
20052,0.214693527,0.183854506,0.235972637,0.36547933
20053,0.176667557,0.065045489,0.449531745,0.308755209
20054,0.179782867,0.483855709,0.099618152,0.236743272
20055,0.04235728,0.307156146,0.533974254,0.11651232
20056,0.093306876,0.25185656,0.25254235,0.402294214
20057,0.225031019,0.443016235,0.121047232,0.210905513
20058,0.24780178,0.098038036,0.451311636,0.202848548
20059,0.272623768,0.092726298,0.252533263,0.382116672
20060,0.197398344,0.295252412,0.158898345,0.3484509
20061,0.208023118,0.298262179,0.179271189,0.314443514
20062,0.219875707,0.137845666,0.200770954,0.441507673
20063,0.451791872,0.092358831,0.102447812,0.353401486
20064,0.151571913,0.296519462,0.3869153,0.164993326
20065,0.135852327,0.234065861,0.304138431,0.325943381
20066,0.279076024,0.295378017,0.068328539,0.35721742
20067,0.559517308,0.01912756,0.148458689,0.272896442
20068,0.040987057,0.100157221,0.541937433,0.31691829
20069,0.160924524,0.130427786,0.427377616,0.281270075
20070,0.262438673,0.217219747,0.272222738,0.248118842
20071,0.040460914,0.374701186,0.254144873,0.330693027
20072,0.122745461,0.204798119,0.064936329,0.60752009
20073,0.195530912,0.155691083,0.167918578,0.480859427
20074,0.074341939,0.039213209,0.504116724,0.382328127
20075,0.093445791,0.450277792,0.086472089,0.369804327
20076,0.481528209,0.113150275,0.069527621,0.335793895
20077,0.109699466,0.101304567,0.228835081,0.560160885
20078,0.464373769,0.243718918,0.033423792,0.258483522
20079,0.197147773,0.228251945,0.293025836,0.281574447
20080,0.193488817,0.067749029,0.128339908,0.610422246
20081,0.298375793,0.446523785,0.056226626,0.198873796
20082,0.10173568,0.098689821,0.11718835,0.68238615
20083,0.528926042,0.048690714,0.139642291,0.282740953
20084,0.284103364,0.084368907,0.371700814,0.259826915
20085,0.109870304,0.501463377,0.192675731,0.195990588
20086,0.065441893,0.372817209,0.475969325,0.085771573
20087,0.255447215,0.411867759,0.099683954,0.233001072
20088,0.109865315,0.446462709,0.145285877,0.2983861
20089,0.301863093,0.097199433,0.411226629,0.189710845
20090,0.133382598,0.24727403,0.387886216,0.231457156
20091,0.133863663,0.428380714,0.064306141,0.373449482
20092,0.023015751,0.410536657,0.40701875,0.159428842
20093,0.02779226,0.082324629,0.570459248,0.319423863
20094,0.049386058,0.439057292,0.35424411,0.15731254
20095,0.233843287,0.152781616,0.451576754,0.161798343
20096,0.26996418,0.316467936,0.11307664,0.300491244
20097,0.058854535,0.54665514,0.104687351,0.289802974
20098,0.180832548,0.089081015,0.537207373,0.192879064
20099,0.140782053,0.425887874,0.246881145,0.186448928
20100,0.05183853,0.446033525,0.368185575,0.13394237
20101,0.072863163,0.328899182,0.39353214,0.204705515
20102,0.160405837,0.141366092,0.385084538,0.313143533
20103,0.453755569,0.058276617,0.077735109,0.410232705
20104,0.305498164,0.056815248,0.21477498,0.422911608
20105,0.058887431,0.11857673,0.448259144,0.374276696
20106,0.641423696,0.087539497,0.032176051,0.238860755
20107,0.496034324,0.046559777,0.272177966,0.185227933
20108,0.107340724,0.526234612,0.047342689,0.319081974
20109,0.185819869,0.348556461,0.071408569,0.3942151
20110,0.278186862,0.240205469,0.062083779,0.41952389
20111,0.118653615,0.368594212,0.247124292,0.265627881
20112,0.106834616,0.483507834,0.232603811,0.177053738
20113,0.058484631,0.460036303,0.085041634,0.396437432
20114,0.048303077,0.455552613,0.134179996,0.361964314
20115,0.146074436,0.131855213,0.103872846,0.618197505
20116,0.054965948,0.108489266,0.356987218,0.479557568
20117,0.198884332,0.296825214,0.072763456,0.431526998
20118,0.401509796,0.111673734,0.105054854,0.381761616
20119,0.164124725,0.108329728,0.290240336,0.437305212
20120,0.046486506,0.661135889,0.090619156,0.201758449
20121,0.075233833,0.326389705,0.385302516,0.213073945
20122,0.310760696,0.275933207,0.241884448,0.171421649
20123,0.318681342,0.260694134,0.059764482,0.360860043
20124,0.062307217,0.368749408,0.331303711,0.237639664
20125,0.245343041,0.251978706,0.296620145,0.206058108
20126,0.090268497,0.507893386,0.07109414,0.330743977
20127,0.083413725,0.066154547,0.537945348,0.31248638
20128,0.23371739,0.302410259,0.254731782,0.209140569
20129,0.122838552,0.474698829,0.145004903,0.257457716
20130,0.271789028,0.395195834,0.045057294,0.287957844
20131,0.172518763,0.166757462,0.315160478,0.345563297
20132,0.164222705,0.276365853,0.408537749,0.150873693
20133,0.065111016,0.606577211,0.072687075,0.255624697
20134,0.210668925,0.125044937,0.483517668,0.180768471
20135,0.561375313,0.041475932,0.165894441,0.231254314
20136,0.03306281,0.694295035,0.039168508,0.233473647
20137,0.035135282,0.050831129,0.678923741,0.235109848
20138,0.30114219,0.09866559,0.493824719,0.106367501
20139,0.45878456,0.077649193,0.117382682,0.346183565
20140,0.168122293,0.515184192,0.068555956,0.24813756
20141,0.334804398,0.044197192,0.30659681,0.3144016
20142,0.304474417,0.174882875,0.241620375,0.279022333
20143,0.093093996,0.307389023,0.238817772,0.360699209
20144,0.086040042,0.587869805,0.122733403,0.20335675
20145,0.073845556,0.330178459,0.131817325,0.464158661
20146,0.219563191,0.070215934,0.342546247,0.367674628
20147,0.338497529,0.209723977,0.035016695,0.416761799
20148,0.27207505,0.077712704,0.359736575,0.290475671
20149,0.25015637,0.069580074,0.230620268,0.449643288
20150,0.222940143,0.39435641,0.048838169,0.333865278
20151,0.491266867,0.134591661,0.090193536,0.283947936
20152,0.380767602,0.204897555,0.088170704,0.326164139
20153,0.078183364,0.350567447,0.232207606,0.339041583
20154,0.053818877,0.061207796,0.384800319,0.500173007
20155,0.459506987,0.02319323,0.297376307,0.219923476
20156,0.280388793,0.052229402,0.104892137,0.562489668
20157,0.259447336,0.110969402,0.207273751,0.422309511
20158,0.072051183,0.35570511,0.101533059,0.470710648
20159,0.174656995,0.152993447,0.201295348,0.47105421
20160,0.20835896,0.550315549,0.165047248,0.076278243
20161,0.299906236,0.166793961,0.460734455,0.072565348
20162,0.313075535,0.125643544,0.403364146,0.157916775
20163,0.543844339,0.148071246,0.25025171,0.057832705
20164,0.30898581,0.073225215,0.50441664,0.113372335
20165,0.029947894,0.237976619,0.683305637,0.04876985
20166,0.672950205,0.085504835,0.141185006,0.100359954
20167,0.642709282,0.159907355,0.066360313,0.13102305
20168,0.130411712,0.251880563,0.543320505,0.074387221
20169,0.559480384,0.030001528,0.34853673,0.061981357
20170,0.329737759,0.355869356,0.091999169,0.222393716
20171,0.175127599,0.42033808,0.188432582,0.216101739
20172,0.560305499,0.251753728,0.072274541,0.115666232
20173,0.253004484,0.043040828,0.621228589,0.082726099
20174,0.114739494,0.709522808,0.055618373,0.120119325
20175,0.138492949,0.049765948,0.741972049,0.069769054
20176,0.282452904,0.415536116,0.243266369,0.058744611
20177,0.218353991,0.225239824,0.466212097,0.090194088
20178,0.571957444,0.147364605,0.193099132,0.087578819
20179,0.306611088,0.013454379,0.297703566,0.382230967
20180,0.163514046,0.171937593,0.359472034,0.305076328
20181,0.073214194,0.046865329,0.358991532,0.520928945
20182,0.260723997,0.043679854,0.361422344,0.334173805
20183,0.324451334,0.087441464,0.060294555,0.527812648
20184,0.297621067,0.166701633,0.265241328,0.270435972
20185,0.223137371,0.074386856,0.103663225,0.598812548
20186,0.207227625,0.190929352,0.379922804,0.22192022
20187,0.113397171,0.157276074,0.269147529,0.460179226
20188,0.039681425,0.176544388,0.091273002,0.692501185
20189,0.23980392,0.058392538,0.052339002,0.64946454
20190,0.290490611,0.241801239,0.092540699,0.37516745
20191,0.122856142,0.194050377,0.148228112,0.534865369
20192,0.260630522,0.0210387,0.396271599,0.322059179
20193,0.114705182,0.085694651,0.074731311,0.724868856
20194,0.114895088,0.044507352,0.402012472,0.438585088
20195,0.103885641,0.055809724,0.261376697,0.578927938
20196,0.24930484,0.080195667,0.42648184,0.244017653
20197,0.062083803,0.193026257,0.281373488,0.463516453
20198,0.096889137,0.183522793,0.496860971,0.222727099
20199,0.390150596,0.079159409,0.096959217,0.433730778
20200,0.13574835,0.12323651,0.362158677,0.378856462
20201,0.65431931,0.054358453,0.147578582,0.143743656
20202,0.601691867,0.108355934,0.044416095,0.245536104
20203,0.113895413,0.223615917,0.408935212,0.253553458
20204,0.153437793,0.19729145,0.2986747,0.350596057
20205,0.252351848,0.184118308,0.1716813,0.391848543
20206,0.535319233,0.202766523,0.083100976,0.178813268
20207,0.077622162,0.559767293,0.061349951,0.301260594
20208,0.068778549,0.504010943,0.308779319,0.11843119
20209,0.086023617,0.677171272,0.046029063,0.190776048
20210,0.568393367,0.062568883,0.254254531,0.114783219
20211,0.026251444,0.763312602,0.05562991,0.154806043
20212,0.381673413,0.094735434,0.298318062,0.225273091
20213,0.692073927,0.105378036,0.071836503,0.130711534
20214,0.106495106,0.302275335,0.324085231,0.267144328
20215,0.273759524,0.273111606,0.109548365,0.343580506
20216,0.076451587,0.438128111,0.210395677,0.275024625
20217,0.507529799,0.06820522,0.278671839,0.145593142
20218,0.143560315,0.159070076,0.546051133,0.151318475
20219,0.143523318,0.114091538,0.569406536,0.172978608
20220,0.268991011,0.540382439,0.065508498,0.125118052
20221,0.055229195,0.201345852,0.579859743,0.16356521
20222,0.140687521,0.134735739,0.473683255,0.250893484
20223,0.393318897,0.09296033,0.334686915,0.179033858
20224,0.414871703,0.088858149,0.397000827,0.099269321
20225,0.071110449,0.479591174,0.344308781,0.104989595
20226,0.246188808,0.173614027,0.352399736,0.227797429
20227,0.058546696,0.143369986,0.614017091,0.184066226
20228,0.226044998,0.148537937,0.498927864,0.126489202
20229,0.308276694,0.336965002,0.271853234,0.082905069
20230,0.115787963,0.531168127,0.127563812,0.225480098
20231,0.413119083,0.382418033,0.118251687,0.086211198
20232,0.181284758,0.110700971,0.603725143,0.104289127
20233,0.162690932,0.128886487,0.522300581,0.186121999
20234,0.066473126,0.093324908,0.659746393,0.180455574
20235,0.289275156,0.392335749,0.20331331,0.115075785
20236,0.239342551,0.059482819,0.100550163,0.600624467
20237,0.110512448,0.306319493,0.167878558,0.415289501
20238,0.277710335,0.031325796,0.355572959,0.335390911
20239,0.416388517,0.03706451,0.081007036,0.465539936
20240,0.166816722,0.080919524,0.2006047,0.551659054
20241,0.128437836,0.247021866,0.068486771,0.556053527
20242,0.144588331,0.058448885,0.074657504,0.72230528
20243,0.12266622,0.133010508,0.328489462,0.415833811
20244,0.155272555,0.023752844,0.118891609,0.702082992
20245,0.116700819,0.100078534,0.2895823,0.493638347
20246,0.048753789,0.067554365,0.404528734,0.479163112
20247,0.020155861,0.483003673,0.037916132,0.458924334
20248,0.451458969,0.130596484,0.054177851,0.363766696
20249,0.036651969,0.183032545,0.426890894,0.353424593
20250,0.109124823,0.247977478,0.10932128,0.533576419
20251,0.286031828,0.063381594,0.129235102,0.521351476
20252,0.1422876,0.213664544,0.0430387,0.601009157
20253,0.190963449,0.224422129,0.26464585,0.319968572
20254,0.198954465,0.134483467,0.37989813,0.286663939
20255,0.634290427,0.083325168,0.112795241,0.169589164
20256,0.45547303,0.136912321,0.32851729,0.079097359
20257,0.390721269,0.169168707,0.290246578,0.149863446
20258,0.476769459,0.159301313,0.225913358,0.13801587
20259,0.099680334,0.108793514,0.566268442,0.22525771
20260,0.426600364,0.184730693,0.077264708,0.311404235
20261,0.181450836,0.172317082,0.320526543,0.325705539
20262,0.649021968,0.016740916,0.264813932,0.069423184
20263,0.403149032,0.105936173,0.280767785,0.210147011
20264,0.405795259,0.415581809,0.033324518,0.145298414
20265,0.618699213,0.08629234,0.179396591,0.115611856
20266,0.094089788,0.472943172,0.318777485,0.114189554
20267,0.203099842,0.156553303,0.168830972,0.471515883
20268,0.164122294,0.04327186,0.653876556,0.13872929
20269,0.119744837,0.483549095,0.117494365,0.279211703
20270,0.389860265,0.111045152,0.273032795,0.226061788
20271,0.254693578,0.037766985,0.565930426,0.141609011
20272,0.339102104,0.530273978,0.051416074,0.079207844
20273,0.254014785,0.313994703,0.328947139,0.103043373
20274,0.148868238,0.145198156,0.412352158,0.293581448
20275,0.208237328,0.192192222,0.343367994,0.256202456
20276,0.602820598,0.097079617,0.051099794,0.248999991
20277,0.334027458,0.113973703,0.25375602,0.298242819
20278,0.164035613,0.493978195,0.081568239,0.260417953
20279,0.325624692,0.244226187,0.242967751,0.187181369
20280,0.10221291,0.412062956,0.114465182,0.371258953
20281,0.168246949,0.449473624,0.049637668,0.332641758
20282,0.233241635,0.057573916,0.098519312,0.610665137
20283,0.430340839,0.024640536,0.372281437,0.172737188
20284,0.524864363,0.174099046,0.061255681,0.23978091
20285,0.428188078,0.154022794,0.160273088,0.25751604
20286,0.115106647,0.38899748,0.235692324,0.260203549
20287,0.122425585,0.229141971,0.247204112,0.401228331
20288,0.082697952,0.43844426,0.069844306,0.409013481
20289,0.101347559,0.080944197,0.288916404,0.52879184
20290,0.206123368,0.101948303,0.130678863,0.561249466
20291,0.086116512,0.223890391,0.081214195,0.608778901
20292,0.044663424,0.685538136,0.029116696,0.240681744
20293,0.368341755,0.21320107,0.235772404,0.182684771
20294,0.264811954,0.101478419,0.291828715,0.341880911
