,Ch1,Ch2,Ch3,Ch4,randomforest,,,,nb-rf,,,,C50,,,,nb-c50,,,
9983,0.331225867,0.247852645,0.100347806,0.320573683,0.355122,0.1843902,0.1112195,0.3492683,-0.023896133,0.063462445,-0.010871694,-0.028694617,0.487804878,0.195121951,0.170731707,0.146341463,-0.156579011,0.052730694,-0.070383901,0.17423222
9984,0.178104495,0.688160679,0.046490505,0.087244321,0.1988304,0.4554094,0.08406433,0.2616959,-0.020725905,0.232751279,-0.037573825,-0.174451579,0.205479452,0.630136986,0.082191781,0.082191781,-0.027374957,0.058023693,-0.035701276,0.00505254
9985,0.154254949,0.419592311,0.07282906,0.353323681,0.1107814,0.3976261,0.1374876,0.3541048,0.043473549,0.021966211,-0.06465854,-0.000781119,0.090909091,0.545454545,0.090909091,0.272727273,0.063345858,-0.125862234,-0.018080031,0.080596408
9986,0.450042044,0.041377822,0.151990436,0.356589698,0.3159683,0.1109853,0.1676104,0.405436,0.134073744,-0.069607478,-0.015619964,-0.048846302,0.25,0.083333333,0.25,0.416666667,0.200042044,-0.041955511,-0.098009564,-0.060076969
9987,0.296123078,0.247958211,0.073274548,0.382644163,0.2945892,0.1713427,0.1753507,0.3587174,0.001533878,0.076615511,-0.102076152,0.023926763,0.111111111,0.111111111,0.222222222,0.555555556,0.185011967,0.1368471,-0.148947674,-0.172911393
9988,0.038610534,0.623474176,0.291719576,0.046195714,0.08372093,0.3980066,0.2803987,0.2378738,-0.045110396,0.225467576,0.011320876,-0.191678086,0.090909091,0.727272727,0.090909091,0.090909091,-0.052298557,-0.103798551,0.200810485,-0.044713377
9989,0.30769466,0.068293253,0.228011302,0.396000786,0.1812689,0.1591138,0.2990937,0.3605237,0.12642576,-0.090820547,-0.071082398,0.035477086,0.166666667,0.333333333,0.333333333,0.166666667,0.141027993,-0.26504008,-0.105322031,0.229334119
9990,0.175585743,0.5605512,0.15273659,0.111126467,0.105,0.425,0.1716667,0.2983333,0.070585743,0.1355512,-0.01893011,-0.187206833,0.333333333,0.166666667,0.333333333,0.166666667,-0.15774759,0.393884533,-0.180596743,-0.0555402
9991,0.192394969,0.166030392,0.372492543,0.269082097,0.1388309,0.243215,0.2442589,0.3736952,0.053564069,-0.077184608,0.128233643,-0.104613103,0.166666667,0.333333333,0.333333333,0.166666667,0.025728302,-0.167302941,0.03915921,0.10241543
9992,0.489445593,0.242323375,0.067096875,0.201134157,0.4308824,0.1830882,0.1227941,0.2632353,0.058563193,0.059235175,-0.055697225,-0.062101143,0.774193548,0.064516129,0.129032258,0.032258065,-0.284747955,0.177807246,-0.061935383,0.168876092
9993,0.267332135,0.06055825,0.122569312,0.549540303,0.2131148,0.170765,0.1270492,0.489071,0.054217335,-0.11020675,-0.004479888,0.060469303,0.272727273,0.090909091,0.090909091,0.545454545,-0.005395138,-0.030350841,0.031660221,0.004085758
9994,0.680892325,0.063953945,0.102952353,0.152201377,0.3443114,0.1626747,0.1357285,0.3572854,0.336580925,-0.098720755,-0.032776147,-0.205084023,0.111111111,0.111111111,0.222222222,0.555555556,0.569781214,-0.047157166,-0.119269869,-0.403354179
9995,0.068283424,0.430133091,0.212572867,0.289010617,0.1897927,0.2791069,0.1642743,0.3668262,-0.121509276,0.151026191,0.048298567,-0.077815583,0.166666667,0.5,0.166666667,0.166666667,-0.098383243,-0.069866909,0.0459062,0.12234395
9996,0.014401209,0.700271241,0.244133261,0.041194289,0.09006004,0.2621748,0.3408939,0.3068712,-0.075658831,0.438096441,-0.096760639,-0.265676911,0.166666667,0.166666667,0.5,0.166666667,-0.152265458,0.533604574,-0.255866739,-0.125472378
9997,0.506513402,0.227790212,0.133879566,0.131816821,0.2463186,0.2248996,0.2208835,0.3078983,0.260194802,0.002890612,-0.087003934,-0.176081479,0.714285714,0.178571429,0.071428571,0.035714286,-0.207772312,0.049218783,0.062450995,0.096102535
9998,0.207221602,0.338736929,0.075311348,0.37873012,0.151751,0.3200389,0.0807393,0.4474708,0.055470602,0.018698029,-0.005427952,-0.06874068,0.142857143,0.571428571,0.142857143,0.142857143,0.064364459,-0.232691642,-0.067545795,0.235872977
9999,0.04112377,0.174184346,0.639537121,0.145154764,0.1040892,0.2698885,0.2840149,0.3420074,-0.06296543,-0.095704154,0.355522221,-0.196852636,0.166666667,0.5,0.166666667,0.166666667,-0.125542897,-0.325815654,0.472870454,-0.021511903
10000,0.094790464,0.083700999,0.76192513,0.059583407,0.2878999,0.1314325,0.2607789,0.3198887,-0.193109436,-0.047731501,0.50114623,-0.260305293,0.5,0.166666667,0.166666667,0.166666667,-0.405209536,-0.082965668,0.595258463,-0.10708326
10001,0.514857902,0.2020644,0.057340772,0.225736926,0.3646749,0.1370826,0.0940246,0.4042179,0.150183002,0.0649818,-0.036683828,-0.178480974,0.166666667,0.333333333,0.166666667,0.333333333,0.348191235,-0.131268933,-0.109325895,-0.107596407
10002,0.131020444,0.150640822,0.31086398,0.407474754,0.2420575,0.1308623,0.2791225,0.3479576,-0.111037056,0.019778522,0.03174148,0.059517154,0.285714286,0.142857143,0.285714286,0.285714286,-0.154693842,0.007783679,0.025149694,0.121760468
10003,0.291293547,0.234066325,0.26321978,0.211420347,0.3046414,0.1721519,0.1350211,0.3881857,-0.013347853,0.061914425,0.12819868,-0.176765353,0.428571429,0.285714286,0.142857143,0.142857143,-0.137277882,-0.051647961,0.120362637,0.068563204
10004,0.370403437,0.186767157,0.320583066,0.122246339,0.3594225,0.1534954,0.137538,0.3495441,0.010980937,0.033271757,0.183045066,-0.227297761,0.4,0.2,0.3,0.1,-0.029596563,-0.013232843,0.020583066,0.022246339
10005,0.110608639,0.306880823,0.120285114,0.462225425,0.1467728,0.3023873,0.1441202,0.4067197,-0.036164161,0.004493523,-0.023835086,0.055505725,0.1,0.6,0.2,0.1,0.010608639,-0.293119177,-0.079714886,0.362225425
10006,0.183774853,0.362427493,0.102866074,0.350931581,0.189585,0.3108218,0.1253051,0.374288,-0.005810147,0.051605693,-0.022439026,-0.023356419,0.125,0.625,0.125,0.125,0.058774853,-0.262572507,-0.022133926,0.225931581
10007,0.232852301,0.563849435,0.098972952,0.104325312,0.2703054,0.3060429,0.1247563,0.2988954,-0.037453099,0.257806535,-0.025783348,-0.194570088,0.166666667,0.5,0.166666667,0.166666667,0.066185634,0.063849435,-0.067693715,-0.062341355
10008,0.033149838,0.744153583,0.089467718,0.133228861,0.1098901,0.4034537,0.1255887,0.3610675,-0.076740262,0.340699883,-0.036120982,-0.227838639,0.285714286,0.142857143,0.142857143,0.428571429,-0.252564448,0.60129644,-0.053389425,-0.295342568
10009,0.113874131,0.494942461,0.113613908,0.277569501,0.113,0.305,0.122,0.46,0.000874131,0.189942461,-0.008386092,-0.182430499,0.222222222,0.333333333,0.111111111,0.333333333,-0.108348091,0.161609128,0.002502797,-0.055763832
10010,0.071785903,0.476804227,0.330295788,0.121114082,0.1525926,0.2933333,0.2133333,0.3407407,-0.080806697,0.183470927,0.116962488,-0.219626618,0.166666667,0.5,0.166666667,0.166666667,-0.094880764,-0.023195773,0.163629121,-0.045552585
10011,0.098893226,0.101713192,0.468603687,0.330789896,0.1572668,0.1171367,0.2266811,0.4989154,-0.058373574,-0.015423508,0.241922587,-0.168125504,0.1,0.1,0.3,0.5,-0.001106774,0.001713192,0.168603687,-0.169210104
10012,0.191737109,0.195640202,0.124834048,0.487788641,0.3613014,0.1344178,0.1104452,0.3938356,-0.169564291,0.061222402,0.014388848,0.093953041,0.166666667,0.5,0.166666667,0.166666667,0.025070442,-0.304359798,-0.041832619,0.321121974
10013,0.388545537,0.129934405,0.358869991,0.122650068,0.2171106,0.08474576,0.3268765,0.3712672,0.171434937,0.045188645,0.031993491,-0.248617132,0.142857143,0.142857143,0.571428571,0.142857143,0.245688394,-0.012922738,-0.21255858,-0.020207075
10014,0.056877583,0.178790351,0.026690194,0.737641872,0.2755344,0.2454473,0.1852732,0.2937451,-0.218656817,-0.066656949,-0.158583006,0.443896772,0.2,0.2,0.2,0.4,-0.143122417,-0.021209649,-0.173309806,0.337641872
10015,0.262476912,0.112208471,0.296450947,0.32886367,0.2060932,0.1173835,0.344086,0.3324373,0.056383712,-0.005175029,-0.047635053,-0.00357363,0.111111111,0.111111111,0.111111111,0.666666667,0.151365801,0.00109736,0.185339836,-0.337802997
10016,0.033258573,0.131220342,0.067754606,0.767766479,0.1609756,0.1765854,0.3004878,0.3619512,-0.127717027,-0.045365058,-0.232733194,0.405815279,0.111111111,0.111111111,0.666666667,0.111111111,-0.077852538,0.020109231,-0.598912061,0.656655368
10017,0.197360914,0.084459108,0.204781035,0.513398943,0.2502575,0.1318229,0.2358393,0.3820803,-0.052896586,-0.047363792,-0.031058265,0.131318643,0.166666667,0.166666667,0.5,0.166666667,0.030694247,-0.082207559,-0.295218965,0.346732276
10018,0.102889432,0.236536399,0.081841285,0.578732884,0.1470588,0.2909664,0.1722689,0.3897059,-0.044169368,-0.054430001,-0.090427615,0.189026984,0.5,0.166666667,0.166666667,0.166666667,-0.397110568,0.069869732,-0.084825382,0.412066217
10019,0.097234144,0.134042026,0.201776611,0.566947219,0.2042484,0.1650327,0.3276144,0.3031046,-0.107014256,-0.030990674,-0.125837789,0.263842619,0.1,0.1,0.1,0.7,-0.002765856,0.034042026,0.101776611,-0.133052781
10020,0.08793131,0.253807207,0.115806019,0.542455463,0.1369295,0.2334025,0.2448133,0.3848548,-0.04899819,0.020404707,-0.129007281,0.157600663,0.166666667,0.583333333,0.083333333,0.166666667,-0.078735357,-0.329526126,0.032472686,0.375788796
10021,0.014811915,0.090175085,0.161762195,0.733250804,0.1305767,0.1545158,0.3112078,0.4036997,-0.115764785,-0.064340715,-0.149445605,0.329551104,0.214285714,0.071428571,0.571428571,0.142857143,-0.199473799,0.018746514,-0.409666376,0.590393661
10022,0.077020299,0.235679538,0.047746109,0.639554054,0.2301075,0.2172043,0.1537634,0.3989247,-0.153087201,0.018475238,-0.106017291,0.240629354,0.307692308,0.153846154,0.153846154,0.384615385,-0.230672009,0.081833384,-0.106100045,0.254938669
10023,0.224701064,0.571269583,0.092153729,0.111875625,0.2563588,0.3366801,0.1586345,0.2483266,-0.031657736,0.234589483,-0.066480771,-0.136450975,0.133333333,0.64,0.106666667,0.12,0.091367731,-0.068730417,-0.014512938,-0.008124375
10024,0.160958944,0.11271423,0.196329451,0.529997376,0.1899335,0.1785375,0.2792023,0.3523267,-0.028974556,-0.06582327,-0.082872849,0.177670676,0.545454545,0.090909091,0.090909091,0.272727273,-0.384495601,0.021805139,0.10542036,0.257270103
10025,0.053751605,0.594629687,0.018999366,0.332619342,0.1933751,0.3375112,0.136974,0.3321397,-0.139623495,0.257118487,-0.117974634,0.000479642,0.205479452,0.630136986,0.082191781,0.082191781,-0.151727847,-0.035507299,-0.063192415,0.250427561
10026,0.309579399,0.302722364,0.084011821,0.303686416,0.2957516,0.2663399,0.1348039,0.3031046,0.013827799,0.036382464,-0.050792079,0.000581816,0.666666667,0.2,0.066666667,0.066666667,-0.357087268,0.102722364,0.017345154,0.237019749
10027,0.162643444,0.266857909,0.03792777,0.532570877,0.1918103,0.28125,0.1271552,0.3997845,-0.029166856,-0.014392091,-0.08922743,0.132786377,0.142857143,0.571428571,0.071428571,0.214285714,0.019786301,-0.304570662,-0.033500801,0.318285163
10028,0.012893418,0.463324954,0.167975917,0.355805711,0.1056218,0.3270869,0.2512777,0.3160136,-0.092728382,0.136238054,-0.083301783,0.039792111,0.152173913,0.47826087,0.239130435,0.130434783,-0.139280495,-0.014935916,-0.071154518,0.225370928
10029,0.089193659,0.237172663,0.035757542,0.637876136,0.162,0.307,0.16,0.371,-0.072806341,-0.069827337,-0.124242458,0.266876136,0.111111111,0.222222222,0.111111111,0.555555556,-0.021917452,0.014950441,-0.075353569,0.08232058
10030,0.108210308,0.134147643,0.028559928,0.72908212,0.2306057,0.1891605,0.1859724,0.3942614,-0.122395392,-0.055012857,-0.157412472,0.33482072,0.125,0.25,0.25,0.375,-0.016789692,-0.115852357,-0.221440072,0.35408212
10031,0.0784743,0.491014606,0.052248031,0.378263064,0.2100656,0.3639679,0.1553611,0.2706054,-0.1315913,0.127046706,-0.103113069,0.107657664,0.118644068,0.576271186,0.118644068,0.186440678,-0.040169768,-0.08525658,-0.066396037,0.191822386
10032,0.404957789,0.094710486,0.147902553,0.352429172,0.3209785,0.1549296,0.2490734,0.2750185,0.083979289,-0.060219114,-0.101170847,0.077410672,0.708333333,0.083333333,0.041666667,0.166666667,-0.303375544,0.011377153,0.106235886,0.185762505
10033,0.147788713,0.425511394,0.129411783,0.297288109,0.1982652,0.3754647,0.2057001,0.22057,-0.050476487,0.050046694,-0.076288317,0.076718109,0.142857143,0.285714286,0.285714286,0.285714286,0.00493157,0.139797108,-0.156302503,0.011573823
10034,0.288183349,0.03196026,0.348435726,0.331420666,0.3475662,0.1605465,0.3398804,0.1520068,-0.059382851,-0.12858624,0.008555326,0.179413866,0.142857143,0.428571429,0.285714286,0.142857143,0.145326206,-0.396611169,0.06272144,0.188563523
10035,0.126756891,0.221703879,0.552992639,0.098546592,0.1723827,0.2093863,0.4575812,0.1606498,-0.045625809,0.012317579,0.095411439,-0.062103208,0.122807018,0.122807018,0.649122807,0.105263158,0.003949873,0.098896861,-0.096130168,-0.006716566
10036,0.094125635,0.609021444,0.051810983,0.245041938,0.1377778,0.5388889,0.1255556,0.1977778,-0.043652165,0.070132544,-0.073744617,0.047264138,0.222222222,0.472222222,0.111111111,0.194444444,-0.128096587,0.136799222,-0.059300128,0.050597494
10037,0.46118246,0.049780624,0.325349683,0.163687234,0.2473002,0.1587473,0.4017279,0.1922246,0.21388226,-0.108966676,-0.076378217,-0.028537366,0.076923077,0.153846154,0.692307692,0.076923077,0.384259383,-0.10406553,-0.366958009,0.086764157
10038,0.03118687,0.574491171,0.127623962,0.266697996,0.1409692,0.4052863,0.2577093,0.1960352,-0.10978233,0.169204871,-0.130085338,0.070662796,0.090909091,0.090909091,0.636363636,0.181818182,-0.059722221,0.48358208,-0.508739674,0.084879814
10039,0.074909494,0.309234848,0.579216288,0.03663937,0.1408657,0.348496,0.380044,0.1305943,-0.065956206,-0.039261152,0.199172288,-0.09395493,0.1,0.2,0.5,0.2,-0.025090506,0.109234848,0.079216288,-0.16336063
10040,0.272013469,0.317524996,0.101025688,0.309435847,0.3212121,0.3606061,0.1383838,0.179798,-0.049198631,-0.043081104,-0.037358112,0.129637847,0.4,0.2,0.2,0.2,-0.127986531,0.117524996,-0.098974312,0.109435847
10041,0.095013035,0.24792445,0.502365304,0.154697211,0.1401015,0.2629442,0.4162437,0.1807107,-0.045088465,-0.01501975,0.086121604,-0.026013489,0.05,0.2,0.55,0.2,0.045013035,0.04792445,-0.047634696,-0.045302789
10042,0.116015028,0.471581155,0.048999613,0.363404204,0.1480663,0.4519337,0.2033149,0.1966851,-0.032051272,0.019647455,-0.154315287,0.166719104,0.107142857,0.535714286,0.178571429,0.178571429,0.008872171,-0.064133131,-0.129571816,0.184832775
10043,0.190166053,0.148711557,0.283846572,0.377275818,0.2366864,0.2381657,0.2618343,0.2633136,-0.046520347,-0.089454143,0.022012272,0.113962218,0.166666667,0.166666667,0.166666667,0.5,0.023499386,-0.01795511,0.117179905,-0.122724182
10044,0.074176418,0.356109146,0.334252398,0.235462038,0.1070727,0.4273084,0.2907662,0.1748527,-0.032896282,-0.071199254,0.043486198,0.060609338,0.090909091,0.090909091,0.636363636,0.181818182,-0.016732673,0.265200055,-0.302111238,0.053643856
10045,0.145829235,0.383198991,0.079002317,0.391969456,0.1664985,0.4924319,0.1614531,0.1796165,-0.020669265,-0.109232909,-0.082450783,0.212352956,0.125,0.25,0.125,0.5,0.020829235,0.133198991,-0.045997683,-0.108030544
10046,0.148988699,0.089881665,0.176500501,0.584629136,0.2208,0.1984,0.296,0.2848,-0.071811301,-0.108518335,-0.119499499,0.299829136,0.131147541,0.06557377,0.180327869,0.62295082,0.017841158,0.024307895,-0.003827368,-0.038321684
10047,0.366012655,0.522476588,0.031838307,0.079672449,0.2620232,0.4626866,0.1276949,0.1475954,0.103989455,0.059789988,-0.095856593,-0.067922951,0.290322581,0.580645161,0.096774194,0.032258065,0.075690074,-0.058168573,-0.064935887,0.047414384
10048,0.546944954,0.252991792,0.119762987,0.080300266,0.3822526,0.2866894,0.1791809,0.1518771,0.164692354,-0.033697608,-0.059417913,-0.071576834,0.2,0.3,0.4,0.1,0.346944954,-0.047008208,-0.280237013,-0.019699734
10049,0.443396431,0.068894827,0.136961948,0.350746793,0.319209,0.1836158,0.2457627,0.2514124,0.124187431,-0.114720973,-0.108800752,0.099334393,0.566666667,0.066666667,0.166666667,0.2,-0.123270236,0.00222816,-0.029704719,0.150746793
10050,0.207657585,0.296665048,0.238004516,0.257672851,0.1869919,0.2784553,0.3536585,0.1808943,0.020665685,0.018209748,-0.115653984,0.076778551,0.166666667,0.166666667,0.5,0.166666667,0.040990918,0.129998381,-0.261995484,0.091006184
10051,0.065158366,0.233440097,0.285569644,0.415831893,0.1636798,0.385902,0.2377539,0.2126643,-0.098521434,-0.152461903,0.047815744,0.203167593,0.142857143,0.571428571,0.142857143,0.142857143,-0.077698777,-0.337988474,0.142712501,0.27297475
10052,0.079753315,0.17523972,0.293160362,0.451846603,0.2061742,0.2646086,0.2590959,0.2701213,-0.126420885,-0.08936888,0.034064462,0.181725303,0.1,0.1,0.2,0.6,-0.020246685,0.07523972,0.093160362,-0.148153397
10053,0.053733036,0.590330769,0.108098793,0.247837403,0.2028836,0.3244078,0.2203913,0.2523172,-0.149150564,0.265922969,-0.112292507,-0.004479797,0.4,0.2,0.2,0.2,-0.346266964,0.390330769,-0.091901207,0.047837403
10054,0.027394736,0.759849818,0.123190055,0.089565391,0.1828464,0.3242224,0.262017,0.2309142,-0.155451664,0.435627418,-0.138826945,-0.141348809,0.12,0.62,0.12,0.14,-0.092605264,0.139849818,0.003190055,-0.050434609
10055,0.380060251,0.212401771,0.177398471,0.230139506,0.322314,0.197314,0.2272727,0.2530992,0.057746251,0.015087771,-0.049874229,-0.022959694,0.326923077,0.192307692,0.096153846,0.384615385,0.053137174,0.020094079,0.081244625,-0.154475879
10056,0.286593334,0.338461213,0.235356162,0.139589291,0.2974102,0.2489557,0.2489557,0.2046784,-0.010816866,0.089505513,-0.013599538,-0.065089109,0.166666667,0.5,0.166666667,0.166666667,0.119926667,-0.161538787,0.068689495,-0.027077376
10057,0.068208761,0.607585037,0.048489259,0.275716943,0.2520661,0.3502066,0.1446281,0.2530992,-0.183857339,0.257378437,-0.096138841,0.022617743,0.166666667,0.5,0.166666667,0.166666667,-0.098457906,0.107585037,-0.118177408,0.109050276
10058,0.328296256,0.569500598,0.063316594,0.038886552,0.2639692,0.3031471,0.2755299,0.1573539,0.064327056,0.266353498,-0.212213306,-0.118467348,0.076923077,0.666666667,0.153846154,0.102564103,0.251373179,-0.097166069,-0.09052956,-0.063677551
10059,0.606589157,0.086973008,0.220668344,0.085769491,0.2787724,0.202046,0.3103154,0.2088662,0.327816757,-0.115072992,-0.089647056,-0.123096709,0.2,0.1,0.1,0.6,0.406589157,-0.013026992,0.120668344,-0.514230509
10060,0.113321074,0.33567216,0.079873355,0.471133411,0.2627824,0.2378121,0.2080856,0.2913199,-0.149461326,0.09786006,-0.128212245,0.179813511,0.2,0.14,0.1,0.56,-0.086678926,0.19567216,-0.020126645,-0.088866589
10061,0.031424333,0.346962916,0.321705163,0.299907589,0.2010811,0.2627027,0.2713514,0.2648649,-0.169656767,0.084260216,0.050353763,0.035042689,0.090909091,0.090909091,0.636363636,0.181818182,-0.059484758,0.256053825,-0.314658473,0.118089407
10062,0.187264577,0.132944771,0.229833364,0.449957288,0.3227459,0.1987705,0.227459,0.2510246,-0.135481323,-0.065825729,0.002374364,0.198932688,0.166666667,0.166666667,0.5,0.166666667,0.02059791,-0.033721896,-0.270166636,0.283290621
10063,0.204330727,0.365031277,0.264175776,0.16646222,0.2558796,0.2398871,0.2737535,0.2304798,-0.051548873,0.125144177,-0.009577724,-0.06401758,0.3,0.2,0.3,0.2,-0.095669273,0.165031277,-0.035824224,-0.03353778
10064,0.688374152,0.037740972,0.057836505,0.216048371,0.3953052,0.1821596,0.1924883,0.2300469,0.293068952,-0.144418628,-0.134651795,-0.013998529,0.571428571,0.142857143,0.142857143,0.142857143,0.116945581,-0.105116171,-0.085020638,0.073191228
10065,0.218826781,0.205464098,0.195677348,0.380031772,0.224261,0.3017329,0.224261,0.2497452,-0.005434219,-0.096268802,-0.028583652,0.130286572,0.1,0.1,0.1,0.7,0.118826781,0.105464098,0.095677348,-0.319968228
10066,0.09785175,0.647574584,0.091789317,0.162784348,0.249543,0.3510055,0.1755027,0.2239488,-0.15169125,0.296569084,-0.083713383,-0.061164452,0.166666667,0.5,0.166666667,0.166666667,-0.068814917,0.147574584,-0.07487735,-0.003882319
10067,0.126475315,0.623341161,0.156305264,0.09387826,0.2750191,0.3139801,0.223835,0.1871658,-0.148543785,0.309361061,-0.067529736,-0.09328754,0.5,0.166666667,0.166666667,0.166666667,-0.373524685,0.456674494,-0.010361403,-0.072788407
10068,0.416090806,0.42184154,0.034297234,0.12777042,0.2609603,0.3277662,0.1555324,0.2557411,0.155130506,0.09407534,-0.121235166,-0.12797068,0.571428571,0.214285714,0.071428571,0.142857143,-0.155337765,0.207555826,-0.037131337,-0.015086723
10069,0.191694845,0.552503742,0.054450552,0.201350861,0.2285192,0.369287,0.178245,0.2239488,-0.036824355,0.183216742,-0.123794448,-0.022597939,0.142857143,0.428571429,0.142857143,0.285714286,0.048837702,0.123932313,-0.088406591,-0.084363425
10070,0.037743392,0.7884332,0.109222971,0.064600437,0.2126112,0.3742926,0.2150364,0.1980598,-0.174867808,0.4141406,-0.105813429,-0.133459363,0.333333333,0.166666667,0.333333333,0.166666667,-0.295589941,0.621766533,-0.224110362,-0.10206623
10071,0.26260642,0.178054181,0.2481627,0.311176699,0.3322314,0.1636364,0.2619835,0.2421488,-0.06962498,0.014417781,-0.0138208,0.069027899,0.428571429,0.142857143,0.142857143,0.285714286,-0.165965009,0.035197038,0.105305557,0.025462413
10072,0.159436914,0.063544319,0.339347161,0.437671607,0.2822926,0.13858,0.3284859,0.2506416,-0.122855686,-0.075035681,0.010861261,0.187030007,0.4,0.2,0.2,0.2,-0.240563086,-0.136455681,0.139347161,0.237671607
10073,0.285679173,0.077067513,0.062989111,0.574264203,0.3765996,0.1599634,0.1956124,0.2678245,-0.090920427,-0.082895887,-0.132623289,0.306439703,0.518518519,0.296296296,0.111111111,0.074074074,-0.232839346,-0.219228783,-0.048122,0.500190129
10074,0.124961045,0.497529319,0.102725199,0.274784437,0.206761,0.3773585,0.1855346,0.2303459,-0.081799955,0.120170819,-0.082809401,0.044438537,0.333333333,0.166666667,0.333333333,0.166666667,-0.208372288,0.330862652,-0.230608134,0.10811777
10075,0.127483032,0.348231392,0.017670327,0.506615249,0.2603878,0.365651,0.1034164,0.2705448,-0.132904768,-0.017419608,-0.085746073,0.236070449,0.2,0.2,0.2,0.4,-0.072516968,0.148231392,-0.182329673,0.106615249
10076,0.087711291,0.245182689,0.248174194,0.418931827,0.2105779,0.331048,0.1714006,0.2869736,-0.122866609,-0.085865311,0.076773594,0.131958227,0.294117647,0.117647059,0.058823529,0.529411765,-0.206406356,0.12753563,0.189350665,-0.110479938
10077,0.104670931,0.063052567,0.102908181,0.729368321,0.1344778,0.1630901,0.2832618,0.4191702,-0.029806869,-0.100037533,-0.180353619,0.310198121,0.166666667,0.083333333,0.25,0.5,-0.061995736,-0.020280766,-0.147091819,0.229368321
10078,0.174788634,0.062426242,0.475859954,0.286925169,0.3097773,0.1055179,0.3010649,0.2836399,-0.134988666,-0.043091658,0.174795054,0.003285269,0.090909091,0.090909091,0.090909091,0.727272727,0.083879543,-0.028482849,0.384950863,-0.440347558
10079,0.059057535,0.062760466,0.269605463,0.608576536,0.1446281,0.1969697,0.2548209,0.4035813,-0.085570565,-0.134209234,0.014784563,0.204995236,0.090909091,0.090909091,0.272727273,0.545454545,-0.031851556,-0.028148625,-0.00312181,0.063121991
10080,0.057727235,0.136768994,0.250529353,0.554974418,0.1838331,0.1616688,0.2724902,0.3820078,-0.126105865,-0.024899806,-0.021960847,0.172966618,0.2,0.1,0.2,0.5,-0.142272765,0.036768994,0.050529353,0.054974418
10081,0.10329785,0.091664096,0.614312088,0.190725966,0.1107174,0.1222321,0.5075288,0.2595217,-0.00741955,-0.030568004,0.106783288,-0.068795734,0.108108108,0.054054054,0.810810811,0.027027027,-0.004810258,0.037610042,-0.196498723,0.163698939
10082,0.121355139,0.082226482,0.430337806,0.366080573,0.2741536,0.1098266,0.374071,0.2419488,-0.152798461,-0.027600118,0.056266806,0.124131773,0.108108108,0.054054054,0.810810811,0.027027027,0.013247031,0.028172428,-0.380473005,0.339053546
10083,0.143938955,0.141823015,0.195511564,0.518726466,0.2417582,0.1868132,0.2136752,0.3577534,-0.097819245,-0.044990185,-0.018163636,0.160973066,0.166666667,0.166666667,0.5,0.166666667,-0.022727712,-0.024843652,-0.304488436,0.352059799
10084,0.112232904,0.450385887,0.237390592,0.199990617,0.1486124,0.4297225,0.1593554,0.2623098,-0.036379496,0.020663387,0.078035192,-0.062319183,0.118644068,0.576271186,0.118644068,0.186440678,-0.006411164,-0.125885299,0.118746524,0.013549939
10085,0.326472674,0.13808894,0.056832965,0.478605421,0.370892,0.2516432,0.1023474,0.2751174,-0.044419326,-0.11355426,-0.045514435,0.203488021,0.333333333,0.333333333,0.166666667,0.166666667,-0.006860659,-0.195244393,-0.109833702,0.311938754
10086,0.139194128,0.066323733,0.165346187,0.629135952,0.2288557,0.1405473,0.2661692,0.3644279,-0.089661572,-0.074223567,-0.100823013,0.264708052,0.131147541,0.06557377,0.180327869,0.62295082,0.008046587,0.000749963,-0.014981682,0.006185132
10087,0.151219199,0.043928881,0.128154469,0.676697451,0.1962514,0.1323043,0.3484013,0.323043,-0.045032201,-0.088375419,-0.220246831,0.353654451,0.125,0.625,0.125,0.125,0.026219199,-0.581071119,0.003154469,0.551697451
10088,0.168862469,0.198035109,0.270988748,0.362113674,0.3804511,0.1676692,0.2315789,0.2203008,-0.211588631,0.030365909,0.039409848,0.141812874,0.571428571,0.142857143,0.142857143,0.142857143,-0.402566102,0.055177966,0.128131605,0.219256531
10089,0.450397673,0.0422676,0.14019356,0.367141167,0.3726415,0.1261792,0.1556604,0.3455189,0.077756173,-0.0839116,-0.01546684,0.021622267,0.5,0.166666667,0.166666667,0.166666667,-0.049602327,-0.124399067,-0.026473107,0.2004745
10090,0.140806156,0.191570792,0.314812544,0.352810508,0.2924107,0.1986607,0.296875,0.2120536,-0.151604544,-0.007089908,0.017937544,0.140756908,0.333333333,0.166666667,0.333333333,0.166666667,-0.192527177,0.024904125,-0.018520789,0.186143841
10091,0.850296088,0.087878802,0.013904799,0.047920311,0.5092348,0.1917326,0.1319261,0.1671064,0.341061288,-0.103853798,-0.118021301,-0.119186089,0.571428571,0.142857143,0.142857143,0.142857143,0.278867517,-0.054978341,-0.128952344,-0.094936832
10092,0.108731005,0.359240037,0.224314356,0.307714601,0.1544328,0.4175405,0.2469018,0.1811249,-0.045701795,-0.058300463,-0.022587444,0.126589701,0.142857143,0.571428571,0.142857143,0.142857143,-0.034126138,-0.212188534,0.081457213,0.164857458
10093,0.106721134,0.462234827,0.200166289,0.23087775,0.2219706,0.409966,0.1528879,0.2151755,-0.115249466,0.052268827,0.047278389,0.01570225,0.090909091,0.636363636,0.181818182,0.090909091,0.015812043,-0.174128809,0.018348107,0.139968659
